ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
QUYPEI.Mn(ii).pdb,N,N,N,N,N,N,2.187217950820923,2.201836347579956,2.2881319522857666,2.288339376449585,2.3147079944610596,2.3859236240386963,2
JIKKIX.Mn(ii).pdb,N,N,N,N,N,N,2.135138750076294,2.1739041805267334,2.2766854763031006,2.2932493686676025,2.295508623123169,2.300649881362915,2
TEVHAF.Mn(ii).pdb,O,O,N,O,O,N,2.1040573120117188,2.1308276653289795,2.25673770904541,2.2582850456237793,2.3016767501831055,2.307511568069458,2
TEVHAF.Mn(ii).pdb,O,O,N,O,O,N,2.1039814949035645,2.1308279037475586,2.25773024559021,2.257946729660034,2.3015196323394775,2.3085896968841553,2
XULCIR.Mn(ii).pdb,N,O,N,NE,NE,NE,2.1573121547698975,2.2005441188812256,2.269272804260254,100.0,100.0,100.0,2
XULCIR.Mn(ii).pdb,N,N,O,O,N,NE,2.177030086517334,2.1779422760009766,2.2625162601470947,2.2630038261413574,2.265000104904175,100.0,2
XULCIR.Mn(ii).pdb,N,O,NE,NE,NE,NE,2.1576006412506104,2.2001864910125732,100.0,100.0,100.0,100.0,2
XULCIR.Mn(ii).pdb,N,NE,NE,NE,NE,NE,2.265000104904175,100.0,100.0,100.0,100.0,100.0,2
ATEJIU.Mn(ii).pdb,O,O,N,N,N,N,2.108182430267334,2.1631104946136475,2.261554718017578,2.268645763397217,2.269416332244873,2.2776615619659424,2
TASUCM01.Mn(ii).pdb,O,O,O,O,O,O,2.1562185287475586,2.170206069946289,2.173818826675415,2.1798598766326904,2.190310478210449,2.2494757175445557,2
TASUCM01.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.17020583152771,100.0,100.0,100.0,100.0,100.0,2
GAKTUJ.Mn(ii).pdb,O,O,O,N,NE,NE,2.1567864418029785,2.1669466495513916,2.222261667251587,2.2825348377227783,100.0,100.0,2
GAKTUJ.Mn(ii).pdb,O,O,O,N,NE,NE,2.1555984020233154,2.1663858890533447,2.222261667251587,2.2817482948303223,100.0,100.0,2
VELJAY.Mn(ii).pdb,O,N,O,N,N,O,2.1655306816101074,2.1664061546325684,2.188018560409546,2.188426971435547,2.208843946456909,2.212278366088867,2
VELJAY.Mn(ii).pdb,O,N,O,O,NE,NE,2.1655306816101074,2.1664063930511475,2.188018560409546,2.212278366088867,100.0,100.0,2
FETGOB.Mn(ii).pdb,O,O,N,N,N,N,2.0573890209198,2.198493480682373,2.248349666595459,2.2631821632385254,2.285167932510376,2.3572514057159424,2
UGATIG.Mn(ii).pdb,N,O,O,N,N,N,2.173922061920166,2.1840333938598633,2.205512523651123,2.2221550941467285,2.2301738262176514,2.266544818878174,2
UGATIG.Mn(ii).pdb,O,O,N,N,NE,NE,2.1844327449798584,2.205512523651123,2.2301738262176514,2.265629529953003,100.0,100.0,2
RAZMUB.Mn(ii).pdb,O,O,O,O,NE,NE,2.1880276203155518,2.18802809715271,2.216484785079956,2.216484785079956,100.0,100.0,2
RAZMUB.Mn(ii).pdb,O,NE,NE,NE,NE,NE,2.180952787399292,100.0,100.0,100.0,100.0,100.0,2
LAKZIH.Mn(ii).pdb,O,O,O,O,O,O,2.1449410915374756,2.1496734619140625,2.1537704467773438,2.166485071182251,2.18158221244812,2.1917152404785156,2
