ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,res,oxd
pdb2zav,8,8,8,7,8,8,2.0422909259796143,2.15633487701416,2.227295160293579,2.243454694747925,2.314213991165161,2.3629891872406006,1.7,2
pdb4gik,8,8,8,8,8,1,2.1195995807647705,2.1830670833587646,2.2268309593200684,2.2338218688964844,2.3004605770111084,10.0,2.19,2
pdb4gik,8,8,8,8,8,8,2.209160804748535,2.214775323867798,2.2459850311279297,2.304028987884521,2.3207595348358154,2.3323729038238525,2.19,2
pdb4gik,8,8,8,8,8,8,2.15433669090271,2.165177822113037,2.301342964172364,2.30160927772522,2.3746442794799805,2.4751169681549072,2.19,2
pdb2hyp,8,7,8,8,7,8,2.058444023132324,2.10517692565918,2.120950222015381,2.149068832397461,2.201097011566162,2.205535411834717,2.05,2
pdb2mnr,8,8,8,8,8,8,1.951614618301392,2.032920360565185,2.1507530212402344,2.151228427886963,2.201202630996704,2.232090950012207,1.9,3
pdb3x0o,8,8,8,8,8,8,1.9710923433303835,2.085665941238404,2.0989277362823486,2.170877695083618,2.283937454223633,2.3651130199432373,1.09,2
pdb5yvs,8,7,7,7,1,1,2.1296310424804688,2.1456785202026367,2.222230195999145,2.4908132553100586,10.0,10.0,2.35,2
pdb3ujo,8,8,8,7,1,1,1.9515575170516968,2.3129382133483887,2.378620386123657,2.498153686523437,10.0,10.0,2.0,2
pdb3ujo,8,8,8,8,7,8,1.889626264572144,2.0040957927703857,2.068349838256836,2.24696946144104,2.313601016998291,2.4099669456481934,2.0,3
pdb3ujo,8,8,8,8,7,8,2.006713390350342,2.2055370807647705,2.22947359085083,2.291555404663086,2.3180177211761475,2.398303508758545,2.0,2
pdb3ujo,8,8,7,8,1,1,2.14371657371521,2.164344072341919,2.223078489303589,2.325385332107544,10.0,10.0,2.0,2
pdb1hql,8,8,8,8,7,8,2.1915647983551025,2.1923651695251465,2.194754123687744,2.2153775691986084,2.279928207397461,2.2850818634033203,2.2,2
pdb1hql,8,8,8,8,8,7,2.098582029342652,2.111525058746338,2.161008358001709,2.21681547164917,2.243213653564453,2.2976434230804443,2.2,2
pdb4j25,7,8,8,8,7,8,2.0963456630706787,2.105763912200928,2.1512417793273926,2.163415908813477,2.1895484924316406,2.248223304748535,1.97,2
pdb4j25,8,7,8,7,8,8,2.135842084884644,2.138501644134521,2.1659586429595947,2.213573455810547,2.27945613861084,2.291128635406494,1.97,2
pdb4j25,8,7,8,8,7,8,2.1413731575012207,2.159198045730591,2.1725096702575684,2.1940665245056152,2.238630533218384,2.25323224067688,1.97,2
pdb4j25,8,7,8,8,8,7,2.1542701721191406,2.191140651702881,2.229764938354492,2.253611326217652,2.292015552520752,2.33241605758667,1.97,2
pdb4j25,8,8,7,8,7,8,2.1189842224121094,2.1568713188171387,2.1833887100219727,2.2032952308654785,2.2261691093444824,2.2562830448150635,1.97,2
pdb4j25,8,7,8,8,8,7,2.0900585651397705,2.0992119312286377,2.1915268898010254,2.2441482543945312,2.283919334411621,2.295170545578003,1.97,2
pdb4j25,7,7,8,8,8,8,2.126610517501831,2.1505913734436035,2.156142234802246,2.2004456520080566,2.435032844543457,2.4476780891418457,1.97,2
pdb4j25,8,7,8,7,8,8,2.112982273101806,2.1449456214904785,2.198361873626709,2.204142570495605,2.260133981704712,2.333921194076538,1.97,2
pdb4jzg,8,7,7,7,8,1,1.96720027923584,2.0815465450286865,2.199536800384521,2.2025272846221924,2.3539469242095947,10.0,2.32,2
pdb4e3v,8,8,8,8,1,1,2.297714233398437,2.34015154838562,2.37839674949646,2.403587102890014,10.0,10.0,1.5,2
pdb2bfc,8,8,8,8,8,8,2.10129451751709,2.1316964626312256,2.172020673751831,2.18147611618042,2.243520736694336,2.278010845184326,1.64,2
pdb3sl1,8,8,8,7,8,8,2.169400691986084,2.2059326171875,2.2259843349456787,2.236679553985596,2.2661802768707275,2.430601119995117,1.9,2
pdb3sl1,8,8,7,8,8,8,2.1457295417785645,2.1540427207946777,2.249031543731689,2.2668306827545166,2.322995901107788,2.338824987411499,1.9,2
pdb5hrh,8,8,8,8,8,1,1.9430603981018064,2.0357141494750977,2.1297428607940674,2.2408995628356934,2.382747173309326,10.0,3.0,3
pdb5hrh,8,8,8,8,8,1,2.10282564163208,2.3450539112091064,2.355381965637207,2.3701391220092773,2.373605489730835,10.0,3.0,2
pdb5hrh,8,8,8,8,1,1,2.018824338912964,2.198241949081421,2.200144052505493,2.251713752746582,10.0,10.0,3.0,2
pdb5hrh,8,8,8,8,1,1,1.912527203559876,2.0742738246917725,2.30748987197876,2.350038290023804,10.0,10.0,3.0,2
pdb1kkc,8,7,7,7,8,1,1.9719572067260744,2.1751902103424072,2.208367109298706,2.2247474193573,2.240807056427002,10.0,2.0,2
pdb1kkc,8,7,7,7,8,1,1.940261483192444,2.104821920394897,2.1316964626312256,2.301021337509156,2.306277275085449,10.0,2.0,2
pdb1kkc,8,7,7,7,8,1,2.0121874809265137,2.158017635345459,2.166468858718872,2.1832263469696045,2.195094585418701,10.0,2.0,2
pdb1kkc,7,8,7,7,8,1,1.978355050086975,2.0238699913024902,2.1178677082061768,2.2570459842681885,2.3151156902313232,10.0,2.0,3
pdb4gbp,8,8,8,8,8,1,2.09806489944458,2.139743089675904,2.159410238265991,2.285629987716675,2.2883501052856445,10.0,2.15,2
pdb5dcb,8,8,8,7,1,1,1.9990763664245603,2.0061044692993164,2.10166883468628,2.3636395931243896,10.0,10.0,2.05,3
pdb5dcb,8,8,8,7,1,1,2.0211143493652344,2.050581455230713,2.1199522018432617,2.249621868133545,10.0,10.0,2.05,2
pdb5dcb,8,8,8,7,1,1,2.034062623977661,2.1798315048217773,2.2856314182281494,2.3099076747894287,10.0,10.0,2.05,2
pdb5dcb,8,8,8,7,1,1,2.0327651500701904,2.063131809234619,2.074352741241455,2.308875560760498,10.0,10.0,2.05,2
pdb3d4k,8,8,8,8,7,8,2.10294508934021,2.1784141063690186,2.1960432529449463,2.302244186401367,2.42120361328125,2.484715223312378,1.8,2
pdb3d4k,8,8,8,8,8,7,2.1253678798675537,2.2081139087677,2.2421438694000244,2.2915074825286865,2.3264307975769043,2.3955607414245605,1.8,2
pdb3d4k,8,8,8,8,8,7,2.068051815032959,2.0924909114837646,2.2363836765289307,2.253448247909546,2.26888394355774,2.3931260108947754,1.8,2
pdb3d4k,8,8,8,8,7,8,2.1558003425598145,2.166677236557007,2.222339391708374,2.252507209777832,2.32047176361084,2.332723617553711,1.8,2
pdb4yvz,8,8,8,8,8,8,2.1229374408721924,2.1997201442718506,2.2123823165893555,2.290506362915039,2.316274881362915,2.324096202850342,2.5,2
pdb4yvz,8,8,8,8,8,8,2.144844055175781,2.15893816947937,2.2368505001068115,2.2411437034606934,2.3045246601104736,2.4537386894226074,2.5,2
pdb1gq6,8,8,8,8,7,8,2.076371908187866,2.19953727722168,2.217659711837769,2.2304930686950684,2.242229700088501,2.3432838916778564,1.75,2
pdb1gq6,8,8,8,7,8,8,2.12794828414917,2.154590368270874,2.1639554500579834,2.239619970321656,2.269593954086304,2.3413007259368896,1.75,2
pdb1gq6,8,8,8,8,7,8,2.136497259140014,2.195345401763916,2.196545362472534,2.2059712409973145,2.2105839252471924,2.2243974208831787,1.75,2
pdb1gq6,8,8,8,7,8,8,2.1764540672302246,2.1819818019866943,2.2206032276153564,2.2382874488830566,2.267796516418457,2.3584959506988525,1.75,2
pdb1gq6,8,8,8,7,8,8,2.080458164215088,2.132757663726806,2.21799111366272,2.2319581508636475,2.249183177947998,2.4376325607299805,1.75,2
pdb1gq6,8,8,8,7,8,8,2.0604166984558105,2.129068374633789,2.13322377204895,2.1984217166900635,2.324742078781128,2.3325467109680176,1.75,2
pdb5fwj,7,8,8,7,7,7,2.014984607696533,2.047513723373413,2.070138454437256,2.11301851272583,2.167348623275757,2.2344512939453125,2.1,2
pdb5fwj,8,7,8,7,7,7,1.936052680015564,2.0201992988586426,2.0375173091888428,2.0835654735565186,2.127229928970337,2.2527363300323486,2.1,3
pdb1it6,8,7,8,8,8,1,2.2778513431549072,2.309033870697021,2.326188802719116,2.359875440597534,2.3963842391967773,10.0,2.0,2
pdb1it6,8,8,7,7,1,1,2.278473377227783,2.291814088821411,2.329231739044189,2.3692548274993896,10.0,10.0,2.0,2
pdb1it6,8,8,8,7,8,1,2.303520679473877,2.341261863708496,2.3651185035705566,2.374000072479248,2.383723020553589,10.0,2.0,2
pdb1it6,8,8,7,7,8,1,2.301267147064209,2.3257014751434326,2.345355272293091,2.3748459815979004,2.415055513381958,10.0,2.0,2
pdb1ar4,8,7,7,7,8,1,1.9112467765808103,2.136223793029785,2.190199613571167,2.239789724349976,2.252771615982056,10.0,1.9,2
pdb1ar4,8,7,7,7,8,1,1.9114627838134768,2.1282835006713867,2.128691434860229,2.1720218658447266,2.342770338058472,10.0,1.9,2
pdb1a3w,8,8,8,8,1,1,2.040657758712769,2.1320273876190186,2.1477863788604736,2.309293031692505,10.0,10.0,3.0,2
pdb1a3w,8,8,8,8,1,1,1.9987306594848635,2.041357040405273,2.2061729431152344,2.31197452545166,10.0,10.0,3.0,3
pdb2irx,8,8,8,8,8,1,2.164452075958252,2.165006637573242,2.1966116428375244,2.202913522720337,2.262471914291382,10.0,1.8,2
pdb3n4a,8,8,8,8,1,1,1.898510217666626,1.959955811500549,1.9809165000915527,2.0619287490844727,10.0,10.0,1.94,3
pdb3n4a,8,8,8,8,1,1,1.9215611219406128,2.01198148727417,2.033383846282959,2.042965650558472,10.0,10.0,1.94,3
pdb2hbl,8,8,8,8,1,1,1.8268914222717283,1.918202519416809,2.008688449859619,2.192286729812622,10.0,10.0,2.3,3
pdb4pxb,8,8,7,7,1,1,2.227276086807251,2.3243982791900635,2.331898927688598,2.3537957668304443,10.0,10.0,1.9,2
pdb4pxb,8,8,7,8,1,1,2.223585844039917,2.266799211502075,2.3106751441955566,2.403421640396118,10.0,10.0,1.9,2
pdb4pxb,8,8,7,7,8,1,2.2120044231414795,2.2417023181915283,2.314991235733032,2.362048864364624,2.403465509414673,10.0,1.9,2
pdb4pxb,8,8,7,8,8,1,2.1887004375457764,2.2345261573791504,2.3499915599823,2.418064832687378,2.47872257232666,10.0,1.9,2
pdb3fhi,8,8,8,8,8,1,1.778712034225464,1.904731273651123,2.006550073623657,2.131601095199585,2.2378857135772705,10.0,2.0,3
pdb3fhi,8,8,8,8,8,1,1.8864398002624512,2.0571365356445312,2.208629846572876,2.239630699157715,2.2547271251678467,10.0,2.0,2
pdb1wgj,8,8,8,8,8,8,2.333596706390381,2.345123291015625,2.369503259658813,2.387782096862793,2.4777514934539795,2.488908529281616,2.0,2
pdb1wgj,8,8,8,8,8,8,2.310204029083252,2.3122806549072266,2.355360746383667,2.380826473236084,2.395383358001709,2.475989818572998,2.0,2
pdb1wgj,8,8,8,8,8,8,2.354978561401367,2.418111562728882,2.4334716796875,2.4609265327453613,2.4768972396850586,2.479233980178833,2.0,2
pdb1wgj,8,8,8,8,8,8,2.291828155517578,2.3368024826049805,2.349067211151123,2.373159170150757,2.4002573490142822,2.43491530418396,2.0,2
pdb1wgj,8,8,8,8,8,8,2.268883228302002,2.377133846282959,2.3885560035705566,2.412890672683716,2.421800136566162,2.458766222000122,2.0,2
pdb1wgj,8,8,8,8,8,8,2.281395435333252,2.2850019931793213,2.349151372909546,2.3739235401153564,2.4115560054779053,2.454375982284546,2.0,2
pdb1wgj,8,8,8,8,8,8,2.252650499343872,2.3427090644836426,2.3939528465271,2.419852495193481,2.423534631729126,2.4790937900543213,2.0,2
pdb1wgj,8,8,8,8,8,1,2.325279235839844,2.368952751159668,2.3753445148468018,2.39307165145874,2.4337477684021,10.0,2.0,2
pdb1r5g,8,8,8,8,8,1,2.118015050888061,2.1535022258758545,2.238258123397827,2.271103858947754,2.2945094108581543,10.0,2.0,2
pdb1r5g,8,8,8,8,8,7,2.0742406845092773,2.178824186325073,2.192370891571045,2.21480655670166,2.2650160789489746,2.406628370285034,2.0,2
pdb4za8,8,8,8,8,8,8,2.1380057334899902,2.144993305206299,2.159905910491944,2.165327787399292,2.194256067276001,2.2222464084625244,1.06,2
pdb5cev,8,8,7,8,8,1,2.01939058303833,2.1312334537506104,2.1389567852020264,2.156099796295166,2.470263957977295,10.0,2.5,2
pdb5cev,8,8,8,7,8,8,2.082925796508789,2.174619197845459,2.193546295166016,2.226880073547364,2.25101900100708,2.2842485904693604,2.5,2
pdb5cev,8,8,7,8,8,1,2.0231287479400635,2.114952802658081,2.1380844116210938,2.1513242721557617,2.4648642539978027,10.0,2.5,2
pdb5cev,8,8,8,7,8,8,2.0659875869750977,2.1654045581817627,2.173199415206909,2.207281827926636,2.2111711502075195,2.297291278839112,2.5,2
pdb5cev,8,8,7,8,8,1,2.0216567516326904,2.1149003505706787,2.1277334690093994,2.154597043991089,2.469114065170288,10.0,2.5,2
pdb5cev,8,8,8,7,8,8,2.0923047065734863,2.182677745819092,2.1887223720550537,2.218947649002075,2.2286226749420166,2.335371255874634,2.5,2
pdb5cev,8,8,7,8,8,1,2.0163121223449707,2.1115667819976807,2.1284773349761963,2.156071901321411,2.4599862098693848,10.0,2.5,2
pdb5cev,8,8,8,7,8,8,2.079832077026367,2.1713809967041016,2.183155536651612,2.214402198791504,2.2295587062835693,2.413450241088867,2.5,2
pdb5cev,8,8,7,8,8,1,2.0113000869750977,2.127645254135132,2.142489433288574,2.160686731338501,2.459258317947388,10.0,2.5,2
pdb5cev,8,8,8,7,8,8,2.0727803707122803,2.1840198040008545,2.184325218200684,2.1912848949432373,2.2332918643951416,2.4387576580047607,2.5,2
pdb5cev,8,7,8,8,8,1,2.0061702728271484,2.108978271484375,2.1332805156707764,2.139862537384033,2.4723939895629883,10.0,2.5,2
pdb5cev,8,8,8,7,8,8,2.1019887924194336,2.169037342071533,2.1765224933624268,2.1958186626434326,2.227041006088257,2.3135643005371094,2.5,2
pdb3itx,7,8,8,8,8,1,1.9613243341445925,2.081716775894165,2.1171836853027344,2.223085880279541,2.38946533203125,10.0,1.8,2
pdb3itx,8,7,8,8,8,8,2.077577590942383,2.0815701484680176,2.2339928150177,2.2454206943511963,2.2661726474761963,2.3050310611724854,1.8,2
pdb3itx,8,8,8,7,8,1,2.0908753871917725,2.1555655002593994,2.1864943504333496,2.341691255569458,2.4729366302490234,10.0,1.8,2
pdb3itx,8,8,8,7,1,1,2.084632635116577,2.1447954177856445,2.2211833000183105,2.249478578567505,10.0,10.0,1.8,2
pdb3itx,7,8,8,8,8,1,1.96362566947937,2.0345773696899414,2.122911214828491,2.2415926456451416,2.2834372520446777,10.0,1.8,3
pdb3itx,8,7,8,8,8,8,1.9148200750350952,2.0804805755615234,2.174466609954834,2.2975497245788574,2.314737558364868,2.4079813957214355,1.8,2
pdb4bqw,8,8,7,8,8,7,2.045427799224853,2.111765146255493,2.230257272720337,2.2338943481445312,2.2467246055603027,2.256164312362671,1.79,2
pdb3mvh,8,8,8,8,7,8,2.210531711578369,2.271095037460327,2.2923383712768555,2.348196268081665,2.365100145339966,2.384453296661377,2.01,2
pdb1xlf,8,8,8,8,8,1,1.9679211378097528,2.063079833984375,2.094592571258545,2.2001407146453857,2.423804759979248,10.0,2.5,2
pdb1xlf,8,8,8,8,8,1,2.023600101470948,2.130751848220825,2.262933254241944,2.2831835746765137,2.451343297958374,10.0,2.5,2
pdb1xlj,8,8,8,8,8,8,1.9340866804122925,2.1794395446777344,2.2138566970825195,2.384124755859375,2.4214518070220947,2.4841816425323486,2.5,2
pdb1xlj,8,8,8,8,8,8,2.074500322341919,2.1378333568573,2.141112327575684,2.2125909328460693,2.278703451156616,2.313098192214966,2.5,2
pdb3tho,7,7,8,8,1,1,1.916958689689636,2.158085346221924,2.166245698928833,2.2077760696411133,10.0,10.0,2.61,2
pdb1fpg,8,8,8,8,8,8,2.054876804351806,2.103914976119995,2.1758570671081543,2.270850896835327,2.380070209503174,2.460865974426269,2.3,2
pdb1fpg,8,8,8,8,1,1,2.0753591060638428,2.104985237121582,2.18320369720459,2.3650877475738525,10.0,10.0,2.3,2
pdb1qot,8,8,8,7,1,1,1.896395564079285,2.047212600708008,2.103199481964112,2.1144282817840576,10.0,10.0,3.0,2
pdb1qot,8,8,8,7,1,1,1.967382788658142,2.016068935394287,2.091229200363159,2.2063262462615967,10.0,10.0,3.0,3
pdb1qot,8,8,8,7,1,1,1.9831746816635127,2.014352560043335,2.1013925075531006,2.142671823501587,10.0,10.0,3.0,3
pdb1qot,8,8,8,7,1,1,1.9601691961288448,2.0510575771331787,2.1236729621887207,2.279100179672241,10.0,10.0,3.0,2
pdb4r1q,8,7,8,8,7,1,2.155293703079224,2.163615226745605,2.2978532314300537,2.3594326972961426,2.4565629959106445,10.0,2.25,2
pdb4r1q,8,7,8,7,8,1,2.2434027194976807,2.28961443901062,2.3123779296875,2.348161697387696,2.39265775680542,10.0,2.25,2
pdb4r1q,7,8,8,8,7,1,2.188704252243042,2.298741340637207,2.3002779483795166,2.324235677719116,2.463555097579956,10.0,2.25,2
pdb4r1q,7,8,8,8,7,1,2.1405861377716064,2.237744092941284,2.425613641738892,2.4287891387939453,2.430283784866333,10.0,2.25,2
pdb4r1q,8,7,7,8,8,1,2.1722798347473145,2.2152578830718994,2.4095962047576904,2.430466413497925,2.4656686782836914,10.0,2.25,2
pdb4r1q,7,8,8,8,7,8,2.1161234378814697,2.339325189590454,2.4219114780426025,2.4601879119873047,2.4608306884765625,2.4807095527648926,2.25,2
pdb2ow4,8,8,8,8,7,8,2.123922824859619,2.130378246307373,2.130399703979492,2.180922508239746,2.192138195037842,2.25175142288208,1.6,2
pdb1fat,8,8,8,7,8,8,1.455291748046875,1.697506070137024,2.0457441806793213,2.143495798110962,2.3002164363861084,2.436901330947876,2.8,3
pdb1fat,8,7,8,8,8,8,1.4547641277313232,2.006413221359253,2.011695384979248,2.1477761268615723,2.3329198360443115,2.487800359725952,2.8,3
pdb1fat,8,7,8,8,8,8,1.5494154691696167,1.8196749687194824,2.2222225666046143,2.2448770999908447,2.384718656539917,2.4206020832061768,2.8,3
pdb1fat,8,8,8,8,8,7,1.4956016540527344,1.5167319774627686,2.2033557891845703,2.2769076824188232,2.322707176208496,2.407825231552124,2.8,3
pdb4dpn,8,8,7,8,1,1,1.9490615129470823,1.974228382110596,2.0857722759246826,2.317737102508545,10.0,10.0,2.55,3
pdb4dpn,8,8,8,7,1,1,2.024485349655152,2.1187400817871094,2.3539135456085205,2.4141957759857178,10.0,10.0,2.55,2
pdb4qnj,8,8,7,8,7,1,2.18341064453125,2.2065744400024414,2.261298656463623,2.2687244415283203,2.3438942432403564,10.0,1.3,2
pdb5m1n,8,8,8,8,8,8,2.098360538482666,2.107998847961426,2.159087657928467,2.189281940460205,2.228072166442871,2.24202036857605,1.2,2
pdb5m1n,8,8,8,8,8,8,2.121920347213745,2.1678466796875,2.183215379714966,2.190026044845581,2.2320473194122314,2.243476390838623,1.2,2
pdb1twh,8,8,8,8,8,1,1.7939692735671997,1.8802969455719,1.981818914413452,2.0621023178100586,2.469377040863037,10.0,3.4,3
pdb1twh,8,8,8,8,1,1,1.834605693817139,1.899586200714112,1.902044415473938,2.4233109951019287,10.0,10.0,3.4,3
pdb6h6v,7,8,8,8,8,1,2.1335432529449463,2.160625696182251,2.229116439819336,2.233221530914306,2.331446409225464,10.0,2.66,2
pdb6h6v,8,8,7,8,8,1,1.9791511297225952,1.991261601448059,2.164600849151612,2.181443214416504,2.2248096466064453,10.0,2.66,3
pdb6h6v,8,8,8,7,8,1,2.0373709201812744,2.0413379669189453,2.292177438735962,2.3077683448791504,2.479378700256348,10.0,2.66,3
pdb6h6v,7,8,8,8,8,8,2.148386001586914,2.155345678329468,2.1977341175079346,2.2078158855438232,2.2209560871124268,2.254362106323242,2.66,2
pdb6h6v,8,8,7,8,8,8,2.0308501720428467,2.0512404441833496,2.155983686447144,2.2131621837615967,2.216571092605591,2.4336647987365723,2.66,2
pdb6h6v,8,8,7,8,1,1,2.122039318084717,2.198584079742432,2.242166519165039,2.3637285232543945,10.0,10.0,2.66,2
pdb5ygm,8,8,8,8,7,8,2.1268224716186523,2.144824504852295,2.1648495197296143,2.207465648651123,2.2637205123901367,2.324537754058838,1.6,2
pdb3wvh,8,8,8,8,8,8,2.0712478160858154,2.135780572891236,2.153774738311768,2.2010622024536133,2.342282056808472,2.4750843048095703,2.54,2
pdb3wvh,8,8,8,8,8,1,2.017075061798096,2.0418622493743896,2.111544847488404,2.217323541641236,2.4976916313171387,10.0,2.54,2
pdb3wvh,8,8,8,8,8,8,2.060303211212158,2.114408254623413,2.154721260070801,2.213387250900269,2.290088415145874,2.432565450668335,2.54,2
pdb3wvh,8,8,8,8,8,8,2.0051980018615723,2.075228214263916,2.211735248565674,2.240137815475464,2.2647526264190674,2.4205329418182373,2.54,2
pdb3wvh,8,8,8,8,8,1,2.081115484237671,2.134674310684204,2.332871198654175,2.4046003818511963,2.488229274749756,10.0,2.54,2
pdb3wvh,8,8,8,8,8,1,2.211813449859619,2.2651615142822266,2.451207160949707,2.4638304710388184,2.4740965366363525,10.0,2.54,2
pdb3wvh,8,8,8,8,8,1,2.27371597290039,2.296738386154175,2.348762273788452,2.447766065597534,2.493961334228516,10.0,2.54,2
pdb3wvh,8,8,8,8,1,1,2.1208505630493164,2.278384208679199,2.4171276092529297,2.454986810684204,10.0,10.0,2.54,2
pdb6dpf,8,8,8,8,8,1,2.0348093509674072,2.077524185180664,2.0979881286621094,2.1532533168792725,2.162156343460083,10.0,1.56,2
pdb6dpf,8,8,8,8,1,1,2.003690004348755,2.033292770385742,2.0441324710845947,2.070729255676269,10.0,10.0,1.56,3
pdb6dpf,8,8,8,8,1,1,2.054915189743042,2.112748861312866,2.260195732116699,2.3982133865356445,10.0,10.0,1.56,2
pdb3k2p,8,8,8,8,8,1,1.818958044052124,2.037684679031372,2.1112492084503174,2.2236874103546143,2.284505844116211,10.0,2.04,3
pdb3k2p,8,8,8,8,1,1,2.154979705810547,2.1785902976989746,2.239209175109864,2.257094383239746,10.0,10.0,2.04,2
pdb3k2p,8,8,8,8,8,1,1.907047986984253,2.122009754180908,2.286933898925781,2.3196146488189697,2.3937478065490723,10.0,2.04,2
pdb4dle,8,8,8,8,8,8,2.049069404602051,2.0533254146575928,2.1416585445404053,2.15046763420105,2.21406888961792,2.434704303741455,2.44,2
pdb2iry,8,8,8,8,1,1,2.080759286880493,2.1950607299804688,2.4505839347839355,2.476183652877808,10.0,10.0,1.78,2
pdb5fzh,8,7,7,8,8,8,2.0121443271636963,2.1027400493621826,2.160531520843506,2.177988052368164,2.220232963562012,2.3710951805114746,2.09,2
pdb5v9g,8,8,8,8,7,7,2.147069931030273,2.1619110107421875,2.177532911300659,2.2278881072998047,2.373785734176636,2.435254096984864,1.95,2
pdb5v9g,8,8,8,8,8,8,2.0650289058685303,2.077601909637451,2.09565544128418,2.136103391647339,2.2728779315948486,2.344877243041992,1.95,2
pdb2rix,8,8,8,8,1,1,2.1573965549468994,2.2749688625335693,2.288853168487549,2.486679553985596,10.0,10.0,1.75,2
pdb1v7p,8,8,8,8,1,1,2.125556468963623,2.1525871753692627,2.213958978652954,2.3621973991394043,10.0,10.0,1.9,2
pdb5u3e,8,8,8,8,7,8,2.0719692707061768,2.171682596206665,2.174237012863159,2.1854848861694336,2.1899664402008057,2.275205135345459,2.3,2
pdb3ckq,8,8,8,7,8,1,2.083249807357788,2.2860636711120605,2.3706843852996826,2.378316879272461,2.411438703536988,10.0,3.0,2
pdb4qax,8,8,8,8,7,7,2.0910844802856445,2.1318843364715576,2.1438779830932617,2.1949710845947266,2.216359138488769,2.3658318519592285,2.0,2
pdb4qax,8,8,8,7,1,1,1.8742663860321045,1.939697265625,1.9647724628448489,2.071207046508789,10.0,10.0,2.0,3
pdb2w5r,8,7,8,8,8,1,1.968621134757996,2.1139392852783203,2.132500171661377,2.163540840148926,2.481926202774048,10.0,1.7,2
pdb6ddb,8,8,8,8,1,1,2.149226188659668,2.193192958831787,2.2598142623901367,2.3115975856781006,10.0,10.0,2.8,2
pdb6ddb,8,8,8,8,1,1,2.065898895263672,2.232566595077514,2.249612331390381,2.302976608276367,10.0,10.0,2.8,2
pdb4fli,7,8,8,8,8,8,2.094141960144043,2.1825904846191406,2.203668594360352,2.236348390579224,2.2495782375335693,2.3188371658325195,1.55,2
pdb4fli,8,8,8,8,8,8,2.0635225772857666,2.1270430088043213,2.148782968521118,2.1898581981658936,2.2556421756744385,2.368839979171753,1.55,2
pdb5udr,8,8,8,8,8,8,1.992932796478272,2.0319557189941406,2.087489366531372,2.169858455657959,2.224358558654785,2.282041549682617,2.62,3
pdb3bfr,8,7,8,7,7,1,1.9928358793258667,2.1467154026031494,2.15789008140564,2.217233657836914,2.2683873176574707,10.0,2.05,2
pdb1fpy,8,8,8,7,1,1,1.9333221912384035,2.2139039039611816,2.3546407222747803,2.391361713409424,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9336061477661133,2.2142345905303955,2.353603839874268,2.39212703704834,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9333696365356443,2.213865041732788,2.3548970222473145,2.39136004447937,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9323909282684328,2.213573694229126,2.355236291885376,2.391544342041016,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9335591793060305,2.213643312454224,2.3546664714813232,2.392162561416626,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9331626892089844,2.213130235671997,2.3541159629821777,2.391234874725342,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9340221881866453,2.2138192653656006,2.3548243045806885,2.3910489082336426,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.93392014503479,2.2140142917633057,2.354614496231079,2.3910837173461914,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9329159259796145,2.213681936264038,2.3548479080200195,2.391308069229126,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9334417581558228,2.2140166759490967,2.353589057922364,2.391929864883423,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.9337453842163088,2.2140772342681885,2.3547403812408447,2.3909029960632324,10.0,10.0,2.89,2
pdb1fpy,8,8,8,7,1,1,1.932860374450684,2.214274644851685,2.3546128273010254,2.391613483428955,10.0,10.0,2.89,2
pdb3pzl,8,7,8,8,1,1,2.1162538528442383,2.26930570602417,2.345350980758667,2.422201871871948,10.0,10.0,2.7,2
pdb3pzl,8,8,8,7,1,1,2.0898654460906982,2.367243528366089,2.3785924911499023,2.4805378913879395,10.0,10.0,2.7,2
pdb5nmp,7,8,7,8,1,1,2.102834224700928,2.1581971645355225,2.198596477508545,2.431481122970581,10.0,10.0,2.65,2
pdb5nmp,8,7,8,7,1,1,2.15125036239624,2.163269758224488,2.201014757156372,2.2587890625,10.0,10.0,2.65,2
pdb5nmp,7,8,7,8,1,1,2.1348817348480225,2.137233018875122,2.209924936294556,2.378288507461548,10.0,10.0,2.65,2
pdb5nmp,8,8,8,7,8,7,2.085366725921631,2.154616117477417,2.178220748901367,2.212883949279785,2.214681386947632,2.2277090549468994,2.65,2
pdb5nmp,8,7,8,7,1,1,1.982090711593628,2.159451961517334,2.1734042167663574,2.209660291671753,10.0,10.0,2.65,2
pdb5nmp,8,7,8,7,1,1,2.1650850772857666,2.187882423400879,2.203155040740967,2.213512420654297,10.0,10.0,2.65,2
pdb5nmp,7,8,7,8,7,1,2.111076593399048,2.174274206161499,2.272963762283325,2.4056384563446045,2.483874797821045,10.0,2.65,2
