ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
GEGGAE.Cu(i).pdb,N,N,P,P,NE,NE,2.0679690837860107,2.069054365158081,2.2215893268585205,2.2565081119537354,100.0,100.0,1
PEVBUQ.Cu(i).pdb,N,N,N,N,NE,NE,2.0266172885894775,2.043793201446533,2.044607639312744,2.073591470718384,100.0,100.0,1
OZUKOK.Cu(i).pdb,N,N,P,CL,CL,NE,2.052899122238159,2.052899122238159,2.1779329776763916,2.3180935382843018,2.33180832862854,100.0,1
UKOKAH.Cu(i).pdb,N,P,P,NE,NE,NE,1.941260576248169,2.2689406871795654,2.2697906494140625,100.0,100.0,100.0,1
LOCGAM.Cu(i).pdb,N,N,N,CL,CL,NE,1.9426113367080688,2.0599451065063477,2.0625853538513184,2.2314555644989014,2.489049196243286,100.0,1
VUSVUA.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8532190322875977,1.855291724205017,100.0,100.0,100.0,100.0,1
CUGYAH.Cu(i).pdb,N,N,S,S,NE,NE,1.9446042776107788,1.9586468935012817,2.374586343765259,2.417147397994995,100.0,100.0,1
FEHWEW.Cu(i).pdb,N,N,P,P,NE,NE,2.043339252471924,2.0842337608337402,2.216477155685425,2.302865505218506,100.0,100.0,1
DUZLOB.Cu(i).pdb,N,N,P,P,NE,NE,2.0596766471862793,2.0773520469665527,2.2364602088928223,2.2962911128997803,100.0,100.0,1
MOXJIT.Cu(i).pdb,N,N,N,N,NE,NE,2.0067601203918457,2.056591272354126,2.057126522064209,2.1232426166534424,100.0,100.0,1
PASCEU.Cu(i).pdb,CL,P,P,NE,NE,NE,2.2276875972747803,2.248060941696167,2.249866247177124,100.0,100.0,100.0,1
VICLIE.Cu(i).pdb,P,S,S,NE,NE,NE,2.198270559310913,2.246497392654419,2.263275146484375,100.0,100.0,100.0,1
FUFZUD.Cu(i).pdb,N,N,P,P,NE,NE,2.0903778076171875,2.1117072105407715,2.2190122604370117,2.2992002964019775,100.0,100.0,1
DIGWEV.Cu(i).pdb,N,N,NE,NE,NE,NE,2.0786900520324707,2.0847108364105225,100.0,100.0,100.0,100.0,1
KIFPOE01.Cu(i).pdb,P,P,S,NE,NE,NE,2.2635557651519775,2.2977020740509033,2.3528685569763184,100.0,100.0,100.0,1
RICMAS.Cu(i).pdb,N,N,N,N,NE,NE,1.9960404634475708,2.013068914413452,2.032900094985962,2.045166015625,100.0,100.0,1
ZURNUV.Cu(i).pdb,SE,SE,SE,SE,NE,NE,2.3792262077331543,2.3796539306640625,2.4189231395721436,2.4202680587768555,100.0,100.0,1
DONSEF.Cu(i).pdb,N,N,N,NE,NE,NE,1.849815845489502,2.032649040222168,2.0407090187072754,100.0,100.0,100.0,1
RAGHAJ.Cu(i).pdb,C,C,CL,CL,NE,NE,2.0455477237701416,2.1356561183929443,2.2648818492889404,2.4034626483917236,100.0,100.0,1
TOBFAS.Cu(i).pdb,N,C,C,BR,NE,NE,2.0011932849884033,2.040834426879883,2.05723237991333,2.3757247924804688,100.0,100.0,1
XAJKUR.Cu(i).pdb,N,N,P,P,NE,NE,2.001804828643799,2.100797176361084,2.2532968521118164,2.264167070388794,100.0,100.0,1
XOWBUH.Cu(i).pdb,N,N,NE,NE,NE,NE,2.036168098449707,2.16060471534729,100.0,100.0,100.0,100.0,1
TOQSEZ.Cu(i).pdb,O,C,NE,NE,NE,NE,1.8189224004745483,1.8615976572036743,100.0,100.0,100.0,100.0,1
QAWVUG.Cu(i).pdb,S,P,S,NE,NE,NE,2.2329022884368896,2.2375457286834717,2.2971127033233643,100.0,100.0,100.0,1
NIBYUT.Cu(i).pdb,S,CL,CL,NE,NE,NE,2.198481798171997,2.3122382164001465,2.319105625152588,100.0,100.0,100.0,1
CIVXUB02.Cu(i).pdb,S,NE,NE,NE,NE,NE,2.310487747192383,100.0,100.0,100.0,100.0,100.0,1
AJIGUW.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8949819803237915,1.9011645317077637,100.0,100.0,100.0,100.0,1
FIGJUB.Cu(i).pdb,N,N,P,NE,NE,NE,2.008519172668457,2.008866548538208,2.1845715045928955,100.0,100.0,100.0,1
TAZGEG.Cu(i).pdb,S,NE,NE,NE,NE,NE,2.280346393585205,100.0,100.0,100.0,100.0,100.0,1
CLIMTC01.Cu(i).pdb,S,S,CL,NE,NE,NE,2.2127368450164795,2.2222583293914795,2.2902865409851074,100.0,100.0,100.0,1
OSODEI.Cu(i).pdb,N,NE,NE,NE,NE,NE,2.1677310466766357,100.0,100.0,100.0,100.0,100.0,1
HOYMUD02.Cu(i).pdb,N,N,S,NE,NE,NE,1.9219770431518555,2.075942277908325,2.3519668579101562,100.0,100.0,100.0,1
HIWSIS.Cu(i).pdb,N,N,N,N,NE,NE,1.9779059886932373,1.9779337644577026,2.0022928714752197,2.0083999633789062,100.0,100.0,1
WATKEI.Cu(i).pdb,S,S,S,NE,NE,NE,2.1790213584899902,2.2207441329956055,2.2281086444854736,100.0,100.0,100.0,1
IKIJEU.Cu(i).pdb,N,N,N,N,O,NE,2.0672101974487305,2.071575880050659,2.0730974674224854,2.119121551513672,2.1938955783843994,100.0,1
MUYFIV.Cu(i).pdb,N,N,N,N,NE,NE,1.8834208250045776,2.083200216293335,2.083200216293335,2.086888551712036,100.0,100.0,1
OHAFUY.Cu(i).pdb,N,N,N,N,NE,NE,2.0084855556488037,2.032045602798462,2.048590660095215,2.082421064376831,100.0,100.0,1
MAMYIJ.Cu(i).pdb,N,P,CL,CL,NE,NE,2.1858091354370117,2.219766616821289,2.411530017852783,2.413552761077881,100.0,100.0,1
YIPSOG.Cu(i).pdb,P,SE,NE,NE,NE,NE,2.2337262630462646,2.427870273590088,100.0,100.0,100.0,100.0,1
JAHFAD.Cu(i).pdb,N,N,C,C,NE,NE,1.9745063781738281,1.979514241218567,2.012406826019287,2.018080711364746,100.0,100.0,1
URUWEL.Cu(i).pdb,N,N,NE,NE,NE,NE,2.0444247722625732,2.4635963439941406,100.0,100.0,100.0,100.0,1
LADSOA.Cu(i).pdb,C,C,CL,CL,NE,NE,2.0469343662261963,2.0493428707122803,2.2766575813293457,2.30118465423584,100.0,100.0,1
ZEGWOB.Cu(i).pdb,S,S,BR,NE,NE,NE,2.229984760284424,2.2758145332336426,2.3687620162963867,100.0,100.0,100.0,1
OXUQOP02.Cu(i).pdb,P,P,CL,S,NE,NE,2.2899484634399414,2.2971158027648926,2.3423426151275635,2.3620684146881104,100.0,100.0,1
KAQKIX.Cu(i).pdb,P,S,S,NE,NE,NE,2.2209999561309814,2.35282039642334,2.3539679050445557,100.0,100.0,100.0,1
LAXFEZ.Cu(i).pdb,N,O,NE,NE,NE,NE,2.035351276397705,2.337855577468872,100.0,100.0,100.0,100.0,1
QEVKAE.Cu(i).pdb,P,P,NE,NE,NE,NE,2.278148889541626,2.2838687896728516,100.0,100.0,100.0,100.0,1
TEQWER.Cu(i).pdb,N,N,S,NE,NE,NE,1.9386000633239746,1.9486829042434692,2.3946478366851807,100.0,100.0,100.0,1
JOBDAG.Cu(i).pdb,N,NE,NE,NE,NE,NE,1.9882460832595825,100.0,100.0,100.0,100.0,100.0,1
TESWEW.Cu(i).pdb,N,N,N,N,NE,NE,1.9956327676773071,2.071601629257202,2.099583625793457,2.253154754638672,100.0,100.0,1
HETWUB.Cu(i).pdb,C,N,N,NE,NE,NE,1.8766422271728516,1.9857839345932007,2.0492448806762695,100.0,100.0,100.0,1
SUTWIN.Cu(i).pdb,N,N,C,C,NE,NE,1.9426777362823486,1.9549304246902466,1.9916800260543823,2.0170931816101074,100.0,100.0,1
NARHAP.Cu(i).pdb,N,N,S,S,NE,NE,1.9860427379608154,2.0016937255859375,2.4165806770324707,2.441500425338745,100.0,100.0,1
LURDOR01.Cu(i).pdb,O,O,C,C,O,NE,1.949974536895752,1.9528597593307495,2.018706798553467,2.0237033367156982,2.2535152435302734,100.0,1
BODJEK.Cu(i).pdb,N,N,N,P,NE,NE,2.016709804534912,2.0579826831817627,2.109349012374878,2.175994873046875,100.0,100.0,1
HUZDIQ.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8743547201156616,1.8800513744354248,100.0,100.0,100.0,100.0,1
DTHCUC.Cu(i).pdb,CL,S,S,S,NE,NE,2.240724563598633,2.3140995502471924,2.3358359336853027,2.341019630432129,100.0,100.0,1
JEMFEN.Cu(i).pdb,N,N,P,P,NE,NE,2.0914716720581055,2.2372419834136963,2.249255895614624,2.2528812885284424,100.0,100.0,1
NORSUJ.Cu(i).pdb,N,O,N,O,NE,NE,1.7999714612960815,1.8000141382217407,1.8639370203018188,1.8654160499572754,100.0,100.0,1
LAJZEB.Cu(i).pdb,N,P,P,S,NE,NE,2.114285707473755,2.23828125,2.2607581615448,2.469851493835449,100.0,100.0,1
QUBWIU.Cu(i).pdb,O,NE,NE,NE,NE,NE,1.9219224452972412,100.0,100.0,100.0,100.0,100.0,1
VUHFEK.Cu(i).pdb,N,N,NE,NE,NE,NE,1.855037808418274,1.8738821744918823,100.0,100.0,100.0,100.0,1
KIZKIP.Cu(i).pdb,N,C,C,CL,NE,NE,2.020206928253174,2.0591351985931396,2.094785451889038,2.2746353149414062,100.0,100.0,1
SAQROS.Cu(i).pdb,N,S,S,BR,NE,NE,2.1194210052490234,2.250704288482666,2.4535183906555176,2.4875118732452393,100.0,100.0,1
MEPVIN.Cu(i).pdb,S,S,S,BR,NE,NE,2.2688379287719727,2.3709237575531006,2.37371563911438,2.488220453262329,100.0,100.0,1
AWADIO.Cu(i).pdb,S,NE,NE,NE,NE,NE,2.3661859035491943,100.0,100.0,100.0,100.0,100.0,1
OLUXAV.Cu(i).pdb,N,N,N,P,NE,NE,1.9711565971374512,2.0815677642822266,2.1156039237976074,2.21339750289917,100.0,100.0,1
EBIKUY.Cu(i).pdb,S,CL,CL,NE,NE,NE,2.23113751411438,2.234562397003174,2.2382924556732178,100.0,100.0,100.0,1
NUHQUC.Cu(i).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,1
QUBXOB.Cu(i).pdb,N,N,N,N,NE,NE,2.0281193256378174,2.0390875339508057,2.040165424346924,2.0445492267608643,100.0,100.0,1
DAMVUL.Cu(i).pdb,P,P,CL,NE,NE,NE,2.2403414249420166,2.251477003097534,2.2567214965820312,100.0,100.0,100.0,1
MIXCUC.Cu(i).pdb,N,CL,CL,CL,NE,NE,1.9540691375732422,2.396710157394409,2.440401792526245,2.4607110023498535,100.0,100.0,1
FONLAV.Cu(i).pdb,P,P,CL,NE,NE,NE,2.3168370723724365,2.3183937072753906,2.3470001220703125,100.0,100.0,100.0,1
UFOTOA.Cu(i).pdb,N,N,NE,NE,NE,NE,2.0344979763031006,2.303952693939209,100.0,100.0,100.0,100.0,1
KEGZOL04.Cu(i).pdb,C,NE,NE,NE,NE,NE,1.971073031425476,100.0,100.0,100.0,100.0,100.0,1
DADBOD.Cu(i).pdb,N,P,NE,NE,NE,NE,2.0595481395721436,2.2311935424804688,100.0,100.0,100.0,100.0,1
CIRCAH.Cu(i).pdb,N,N,NE,NE,NE,NE,2.061342716217041,2.0760717391967773,100.0,100.0,100.0,100.0,1
ZUNHUL.Cu(i).pdb,N,N,P,P,NE,NE,2.0757219791412354,2.114520788192749,2.2580068111419678,2.2720344066619873,100.0,100.0,1
AYISUZ.Cu(i).pdb,N,P,P,NE,NE,NE,2.0654115676879883,2.251436948776245,2.2731237411499023,100.0,100.0,100.0,1
PUTTAC.Cu(i).pdb,N,N,P,P,NE,NE,2.0679311752319336,2.1338913440704346,2.2599403858184814,2.29156494140625,100.0,100.0,1
LETWAI.Cu(i).pdb,N,N,N,NE,NE,NE,1.9503644704818726,1.9503644704818726,2.063337564468384,100.0,100.0,100.0,1
LIBGUB.Cu(i).pdb,CU,P,P,I,I,NE,0.7488350868225098,2.2347850799560547,2.2489447593688965,2.4003190994262695,2.4811713695526123,100.0,1
FEXVUA.Cu(i).pdb,N,N,O,O,NE,NE,1.9885677099227905,2.011688232421875,2.1390700340270996,2.140533208847046,100.0,100.0,1
XOGBAX.Cu(i).pdb,N,S,S,NE,NE,NE,2.0139968395233154,2.2467362880706787,2.265454053878784,100.0,100.0,100.0,1
DEHKAC07.Cu(i).pdb,I,NE,NE,NE,NE,NE,2.4966273307800293,100.0,100.0,100.0,100.0,100.0,1
HEPSOL.Cu(i).pdb,C,C,C,C,C,C,1.8867741823196411,2.2632250785827637,2.2777626514434814,2.2794010639190674,2.3030893802642822,2.309696912765503,1
EWULEO.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8896409273147583,1.8906068801879883,100.0,100.0,100.0,100.0,1
BILYUQ.Cu(i).pdb,N,N,NE,NE,NE,NE,1.9163832664489746,1.917374610900879,100.0,100.0,100.0,100.0,1
YUDFAE.Cu(i).pdb,N,N,CL,S,NE,NE,2.0187389850616455,2.024996280670166,2.296213388442993,2.3372750282287598,100.0,100.0,1
TANSEH.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8614901304244995,1.8645292520523071,100.0,100.0,100.0,100.0,1
ROTQAU.Cu(i).pdb,C,C,NE,NE,NE,NE,1.9182552099227905,1.9256800413131714,100.0,100.0,100.0,100.0,1
POGYUH.Cu(i).pdb,C,N,N,NE,NE,NE,1.8812607526779175,2.009815216064453,2.0137264728546143,100.0,100.0,100.0,1
LERYOW.Cu(i).pdb,N,P,P,NE,NE,NE,2.030451774597168,2.2565999031066895,2.2618093490600586,100.0,100.0,100.0,1
IPIFUI.Cu(i).pdb,N,N,N,NE,NE,NE,1.9397320747375488,1.9729554653167725,2.0826573371887207,100.0,100.0,100.0,1
QUHRAP01.Cu(i).pdb,CU,I,NE,NE,NE,NE,1.4008433818817139,2.4708306789398193,100.0,100.0,100.0,100.0,1
RIWXUR.Cu(i).pdb,N,N,NE,NE,NE,NE,1.9062596559524536,1.907243251800537,100.0,100.0,100.0,100.0,1
WACJAM.Cu(i).pdb,N,P,P,O,NE,NE,2.0374085903167725,2.255094289779663,2.266901969909668,2.271846055984497,100.0,100.0,1
IRECIT.Cu(i).pdb,C,C,C,N,N,N,1.9531747102737427,2.011043071746826,2.037059783935547,2.0419721603393555,2.122471570968628,2.149725914001465,1
SEKQIJ.Cu(i).pdb,N,N,O,NE,NE,NE,1.911139965057373,1.9126111268997192,2.387521982192993,100.0,100.0,100.0,1
CAFZAL.Cu(i).pdb,C,N,N,NE,NE,NE,1.875629186630249,1.9694000482559204,1.9850687980651855,100.0,100.0,100.0,1
CIPWAC.Cu(i).pdb,P,NE,NE,NE,NE,NE,2.233945608139038,100.0,100.0,100.0,100.0,100.0,1
RACCIL01.Cu(i).pdb,N,N,P,P,NE,NE,2.0234341621398926,2.05085825920105,2.230940103530884,2.2406671047210693,100.0,100.0,1
YEZVIL.Cu(i).pdb,N,P,BR,NE,NE,NE,2.0577800273895264,2.2097837924957275,2.491368055343628,100.0,100.0,100.0,1
YUBSAQ.Cu(i).pdb,P,NE,NE,NE,NE,NE,2.1809396743774414,100.0,100.0,100.0,100.0,100.0,1
XANGOM.Cu(i).pdb,C,CL,NE,NE,NE,NE,1.892388105392456,2.113415002822876,100.0,100.0,100.0,100.0,1
SUXSUA.Cu(i).pdb,N,BR,NE,NE,NE,NE,2.0083436965942383,2.472151279449463,100.0,100.0,100.0,100.0,1
AMICOQ.Cu(i).pdb,CU,S,N,B,N,S,0.31387558579444885,2.031418561935425,2.035625457763672,2.058607578277588,2.103849411010742,2.298992156982422,1
FADCOG.Cu(i).pdb,P,BR,BR,NE,NE,NE,2.1915345191955566,2.4045169353485107,2.4311013221740723,100.0,100.0,100.0,1
JUZFUI01.Cu(i).pdb,N,AS,NE,NE,NE,NE,2.051459550857544,2.3637430667877197,100.0,100.0,100.0,100.0,1
MEWXOE.Cu(i).pdb,N,N,P,P,NE,NE,2.0783891677856445,2.086483955383301,2.236067056655884,2.263216972351074,100.0,100.0,1
DIXZAN.Cu(i).pdb,P,NE,NE,NE,NE,NE,2.214240312576294,100.0,100.0,100.0,100.0,100.0,1
CARDUV.Cu(i).pdb,P,P,S,BR,NE,NE,2.2580151557922363,2.2975571155548096,2.3214404582977295,2.456022262573242,100.0,100.0,1
GUNGOL.Cu(i).pdb,N,N,N,NE,NE,NE,1.926944613456726,2.0072531700134277,2.021196126937866,100.0,100.0,100.0,1
GIGKIT.Cu(i).pdb,N,P,NE,NE,NE,NE,2.0531647205352783,2.2320737838745117,100.0,100.0,100.0,100.0,1
EYUZOO.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8770880699157715,1.8800383806228638,100.0,100.0,100.0,100.0,1
DEGQAI.Cu(i).pdb,N,N,N,N,NE,NE,2.0656702518463135,2.0656704902648926,2.0735018253326416,2.0735020637512207,100.0,100.0,1
WALRIL.Cu(i).pdb,P,S,S,BR,NE,NE,2.2337310314178467,2.354013204574585,2.4059808254241943,2.4728777408599854,100.0,100.0,1
FOXVOD.Cu(i).pdb,P,P,BR,NE,NE,NE,2.2405717372894287,2.2549679279327393,2.3361456394195557,100.0,100.0,100.0,1
IDAPEI01.Cu(i).pdb,N,N,O,NE,NE,NE,1.910725712776184,1.9124932289123535,2.3381543159484863,100.0,100.0,100.0,1
HUJHUP01.Cu(i).pdb,N,NE,NE,NE,NE,NE,2.0583040714263916,100.0,100.0,100.0,100.0,100.0,1
KEJRIB.Cu(i).pdb,N,S,S,NE,NE,NE,1.9941855669021606,2.2360527515411377,2.2734227180480957,100.0,100.0,100.0,1
GAJDOM.Cu(i).pdb,P,P,CL,NE,NE,NE,2.248008966445923,2.2511069774627686,2.4944565296173096,100.0,100.0,100.0,1
VACVAY.Cu(i).pdb,N,NE,NE,NE,NE,NE,2.017914056777954,100.0,100.0,100.0,100.0,100.0,1
ATANIV.Cu(i).pdb,N,N,C,C,NE,NE,1.9915910959243774,1.9938911199569702,2.0274128913879395,2.049363851547241,100.0,100.0,1
FIMYEF.Cu(i).pdb,N,N,NE,NE,NE,NE,1.8926218748092651,1.8949205875396729,100.0,100.0,100.0,100.0,1
TAPTEK.Cu(i).pdb,N,N,N,N,NE,NE,2.0185651779174805,2.0351316928863525,2.0400967597961426,2.059072971343994,100.0,100.0,1
OTOTOI.Cu(i).pdb,N,N,P,P,NE,NE,2.043841600418091,2.0715861320495605,2.226191997528076,2.3118739128112793,100.0,100.0,1
VITXII.Cu(i).pdb,P,P,P,CL,NE,NE,2.3250932693481445,2.32629132270813,2.3392419815063477,2.378248929977417,100.0,100.0,1
CUJBEO.Cu(i).pdb,P,NE,NE,NE,NE,NE,2.20851731300354,100.0,100.0,100.0,100.0,100.0,1
MIDPUK.Cu(i).pdb,N,C,C,CL,NE,NE,2.006593942642212,2.023900032043457,2.0632340908050537,2.260032892227173,100.0,100.0,1
OTUTEF.Cu(i).pdb,N,N,NE,NE,NE,NE,2.0449180603027344,2.0942139625549316,100.0,100.0,100.0,100.0,1
SOLHEH.Cu(i).pdb,N,P,P,NE,NE,NE,2.0993049144744873,2.209489345550537,2.2103421688079834,100.0,100.0,100.0,1
ZACMUP.Cu(i).pdb,C,C,NE,NE,NE,NE,1.895749568939209,1.8959667682647705,100.0,100.0,100.0,100.0,1
UTOWUW.Cu(i).pdb,P,P,NE,NE,NE,NE,2.2079548835754395,2.2170333862304688,100.0,100.0,100.0,100.0,1
QOTFOX.Cu(i).pdb,P,P,CL,CL,NE,NE,2.24112868309021,2.2876906394958496,2.3282527923583984,2.3921895027160645,100.0,100.0,1
OJIFIY.Cu(i).pdb,N,N,N,N,CL,BR,2.0869557857513428,2.09714937210083,2.103727340698242,2.106213092803955,2.3792343139648438,2.3792343139648438,1
DEPVUQ.Cu(i).pdb,N,C,C,CL,NE,NE,1.9530963897705078,2.0278425216674805,2.0761663913726807,2.3698999881744385,100.0,100.0,1
WIZSAC.Cu(i).pdb,N,N,N,N,NE,NE,2.026366949081421,2.026366949081421,2.0544536113739014,2.0551931858062744,100.0,100.0,1
VENWUH.Cu(i).pdb,N,C,NE,NE,NE,NE,1.9033372402191162,2.1413869857788086,100.0,100.0,100.0,100.0,1
DOPNIG.Cu(i).pdb,S,P,S,NE,NE,NE,2.2266347408294678,2.252599000930786,2.2860894203186035,100.0,100.0,100.0,1
MIYQAM.Cu(i).pdb,C,N,N,N,NE,NE,1.8239377737045288,2.0428853034973145,2.0657958984375,2.0708768367767334,100.0,100.0,1
XIYCEN.Cu(i).pdb,S,S,S,NE,NE,NE,2.270878553390503,2.297778606414795,2.3252179622650146,100.0,100.0,100.0,1
KEVZET.Cu(i).pdb,N,P,CL,CL,NE,NE,2.129067897796631,2.1939797401428223,2.3460052013397217,2.36063289642334,100.0,100.0,1
GUKRAF.Cu(i).pdb,C,N,C,N,O,NE,2.035881996154785,2.0499114990234375,2.064908981323242,2.065659284591675,2.348928689956665,100.0,1
CUSVAP.Cu(i).pdb,P,P,P,P,NE,NE,2.426957845687866,2.427710771560669,2.432783603668213,2.433414936065674,100.0,100.0,1
FALXEX.Cu(i).pdb,S,S,NE,NE,NE,NE,2.223487615585327,2.2410881519317627,100.0,100.0,100.0,100.0,1
JAWZUD.Cu(i).pdb,N,NE,NE,NE,NE,NE,1.9816654920578003,100.0,100.0,100.0,100.0,100.0,1
PUSMEX.Cu(i).pdb,P,P,S,NE,NE,NE,2.2794623374938965,2.279956340789795,2.354418992996216,100.0,100.0,100.0,1
NEFSAS.Cu(i).pdb,C,C,C,NE,NE,NE,1.9388749599456787,1.9426398277282715,1.9474008083343506,100.0,100.0,100.0,1
QUGNIQ.Cu(i).pdb,P,P,CL,S,NE,NE,2.2886757850646973,2.2967989444732666,2.3335249423980713,2.3841495513916016,100.0,100.0,1
VICJEX.Cu(i).pdb,N,N,P,CL,NE,NE,2.1132500171661377,2.132495403289795,2.2078518867492676,2.3532490730285645,100.0,100.0,1
QORBAA.Cu(i).pdb,N,CL,CL,NE,NE,NE,2.0163209438323975,2.372098445892334,2.372098445892334,100.0,100.0,100.0,1
EREVEC.Cu(i).pdb,P,P,P,NE,NE,NE,2.276481866836548,2.2794930934906006,2.2849280834198,100.0,100.0,100.0,1
SOPDOR.Cu(i).pdb,C,N,N,NE,NE,NE,1.8485318422317505,1.9630255699157715,1.9780958890914917,100.0,100.0,100.0,1
HOBVUP.Cu(i).pdb,N,N,N,S,NE,NE,1.9474456310272217,1.9759312868118286,1.980002522468567,2.4927611351013184,100.0,100.0,1
HEXTEL.Cu(i).pdb,N,N,S,S,NE,NE,2.0712733268737793,2.092949151992798,2.2910900115966797,2.3398404121398926,100.0,100.0,1
JAJHAD.Cu(i).pdb,N,N,NE,NE,NE,NE,1.9352388381958008,1.942696213722229,100.0,100.0,100.0,100.0,1
UBUSES.Cu(i).pdb,P,P,S,CL,NE,NE,2.2602035999298096,2.267523765563965,2.377856731414795,2.4029040336608887,100.0,100.0,1
SEFKOE.Cu(i).pdb,P,S,S,BR,NE,NE,2.2413828372955322,2.391838312149048,2.3985531330108643,2.478419542312622,100.0,100.0,1
JEMCAJ.Cu(i).pdb,N,NE,NE,NE,NE,NE,2.0562520027160645,100.0,100.0,100.0,100.0,100.0,1
TIYYEI.Cu(i).pdb,S,NE,NE,NE,NE,NE,2.2942824363708496,100.0,100.0,100.0,100.0,100.0,1
PANKAU03.Cu(i).pdb,N,BR,BR,NE,NE,NE,2.005096197128296,2.3679819107055664,2.412200927734375,100.0,100.0,100.0,1
HASREA.Cu(i).pdb,O,N,N,N,NE,NE,1.8858439922332764,1.943376898765564,1.966788649559021,2.0014657974243164,100.0,100.0,1
CENDEE.Cu(i).pdb,N,N,NE,NE,NE,NE,2.0484983921051025,2.0606489181518555,100.0,100.0,100.0,100.0,1
LUGLAB.Cu(i).pdb,SE,SE,NE,NE,NE,NE,2.377562999725342,2.3795645236968994,100.0,100.0,100.0,100.0,1
JOGCAJ.Cu(i).pdb,P,P,P,CL,NE,NE,2.299227237701416,2.3176932334899902,2.326981544494629,2.3472352027893066,100.0,100.0,1
SAYJIO.Cu(i).pdb,N,NE,NE,NE,NE,NE,1.982703685760498,100.0,100.0,100.0,100.0,100.0,1
HIWHAW.Cu(i).pdb,N,N,N,NE,NE,NE,1.8776748180389404,1.878653883934021,2.2439582347869873,100.0,100.0,100.0,1
REDZAF.Cu(i).pdb,C,P,NE,NE,NE,NE,1.9253101348876953,2.2163732051849365,100.0,100.0,100.0,100.0,1
LIZREU.Cu(i).pdb,N,C,NE,NE,NE,NE,1.8547146320343018,1.8767931461334229,100.0,100.0,100.0,100.0,1
REGZAE.Cu(i).pdb,N,N,N,NE,NE,NE,2.0100836753845215,2.0281405448913574,2.2649853229522705,100.0,100.0,100.0,1
KUGVOY.Cu(i).pdb,P,S,S,NE,NE,NE,2.247143268585205,2.339954376220703,2.438997507095337,100.0,100.0,100.0,1
OWOHEO.Cu(i).pdb,N,N,NE,NE,NE,NE,1.9428151845932007,1.9439973831176758,100.0,100.0,100.0,100.0,1
ASAPOZ.Cu(i).pdb,N,N,N,C,NE,NE,1.9515553712844849,1.969196081161499,2.1004223823547363,2.3919413089752197,100.0,100.0,1
WISJEQ.Cu(i).pdb,C,C,NE,NE,NE,NE,1.8961304426193237,1.900957703590393,100.0,100.0,100.0,100.0,1
XAGNOI.Cu(i).pdb,C,C,C,C,BR,NE,2.049189805984497,2.0544660091400146,2.0809731483459473,2.087981939315796,2.3589863777160645,100.0,1
HECDIG.Cu(i).pdb,C,CL,NE,NE,NE,NE,1.8891291618347168,2.107468366622925,100.0,100.0,100.0,100.0,1
VICLOK.Cu(i).pdb,P,S,S,NE,NE,NE,2.221590757369995,2.2692277431488037,2.2982118129730225,100.0,100.0,100.0,1
NANJER.Cu(i).pdb,N,N,N,N,NE,NE,1.8943405151367188,2.1023974418640137,2.138347864151001,2.1436760425567627,100.0,100.0,1
DUXLUG03.Cu(i).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,1
XUHWOO.Cu(i).pdb,N,P,NE,NE,NE,NE,2.079303026199341,2.2326831817626953,100.0,100.0,100.0,100.0,1
YIDSAF07.Cu(i).pdb,N,N,CL,CL,NE,NE,1.9728186130523682,1.9916365146636963,2.419801950454712,2.4346816539764404,100.0,100.0,1
TIBVAD.Cu(i).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,1
OZUKIE.Cu(i).pdb,P,P,NE,NE,NE,NE,2.2572522163391113,2.336930990219116,100.0,100.0,100.0,100.0,1
YECWUZ.Cu(i).pdb,C,N,N,NE,NE,NE,1.8142415285110474,1.9252382516860962,1.9465551376342773,100.0,100.0,100.0,1
OHEVED01.Cu(i).pdb,N,N,C,C,NE,NE,1.9927260875701904,1.9941807985305786,1.9977909326553345,2.015481472015381,100.0,100.0,1
SARFEY.Cu(i).pdb,C,BR,NE,NE,NE,NE,1.9137346744537354,2.4180452823638916,100.0,100.0,100.0,100.0,1
XUTVIS.Cu(i).pdb,N,N,N,CL,NE,NE,2.070256471633911,2.0711214542388916,2.0923469066619873,2.314178466796875,100.0,100.0,1
JOMLEC.Cu(i).pdb,P,CL,CL,NE,NE,NE,2.2095775604248047,2.2298550605773926,2.241724729537964,100.0,100.0,100.0,1
CEDNOO.Cu(i).pdb,S,S,S,NE,NE,NE,2.2461960315704346,2.2761600017547607,2.284984827041626,100.0,100.0,100.0,1
WEMCUN.Cu(i).pdb,N,NE,NE,NE,NE,NE,1.978925108909607,100.0,100.0,100.0,100.0,100.0,1
VOZQAE.Cu(i).pdb,N,N,P,P,NE,NE,2.0823867321014404,2.1253089904785156,2.2581868171691895,2.2678608894348145,100.0,100.0,1
KUYGOB.Cu(i).pdb,N,N,N,NE,NE,NE,1.8870739936828613,1.9299793243408203,1.931301236152649,100.0,100.0,100.0,1
