ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,res,oxd
pdb6ch0,8,7,7,8,8,1,1.9407265186309808,2.1000781059265137,2.1484947204589844,2.1539881229400635,2.364054918289185,10.0,2.15,2
pdb6ch0,8,7,8,7,7,1,1.9562550783157349,1.975942015647888,1.9782553911209104,2.128102779388428,2.158314943313598,10.0,2.15,2
pdb6ch0,8,7,7,8,8,8,1.844518065452576,2.0519556999206543,2.1007988452911377,2.3256897926330566,2.368061780929565,2.430311679840088,2.15,2
pdb6ch0,8,8,7,7,7,1,1.6262658834457395,1.8754724264144893,2.0100555419921875,2.1951115131378174,2.203876495361328,10.0,2.15,2
pdb3w22,7,7,7,7,7,7,1.9702560901641848,1.9704877138137813,1.978110074996948,2.014911413192749,2.0371406078338623,2.060147762298584,1.98,3
pdb1c21,8,8,8,8,7,1,2.00175404548645,2.0092241764068604,2.0283758640289307,2.086843252182007,2.1059792041778564,10.0,1.8,2
pdb1c21,8,8,8,7,8,8,2.0754456520080566,2.203336000442505,2.2092862129211426,2.232276201248169,2.236915111541748,2.328588962554932,1.8,2
pdb1zfv,7,7,7,7,7,7,1.9601970911026,1.963566422462464,1.98689353466034,2.0104548931121826,2.018108367919922,2.031877517700196,2.4,3
pdb1rqe,8,8,7,7,1,1,1.6726830005645752,1.8653568029403689,2.010399103164673,2.020108938217163,10.0,10.0,2.5,2
pdb4zkk,8,8,7,7,8,1,2.041165351867676,2.0991339683532715,2.194183349609375,2.2707607746124268,2.2846570014953613,10.0,1.8,2
pdb4zkk,8,8,8,7,1,1,1.6431877613067627,2.2810800075531006,2.398214817047119,2.432896375656128,10.0,10.0,1.8,2
pdb2dpc,8,8,8,8,1,1,1.928693175315857,2.1199722290039062,2.149906873703003,2.447157382965088,10.0,10.0,1.55,2
pdb2dpc,8,8,8,8,1,1,1.959654331207276,2.052135467529297,2.096400737762451,2.217331886291504,10.0,10.0,1.55,2
pdb2dpc,8,8,8,8,1,1,2.1790456771850586,2.2867767810821533,2.378371000289917,2.387068748474121,10.0,10.0,1.55,2
pdb4ras,7,7,7,7,1,1,1.857263684272766,1.883900761604309,1.9058284759521484,1.9118508100509644,10.0,10.0,2.3,2
pdb4ras,7,7,7,7,1,1,1.8698441982269287,1.8770480155944824,1.906170010566712,1.909046292304993,10.0,10.0,2.3,2
pdb3rkf,7,7,7,7,7,7,1.9799234867095947,1.9800587892532349,1.980371117591858,1.9804092645645144,1.980825901031494,1.9812805652618408,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9787312746047967,1.978904366493225,1.979967832565308,1.9799978733062744,1.9800423383712769,1.9802418947219849,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9789851903915403,1.9790234565734863,1.9794716835021973,1.9799202680587769,1.980098009109497,1.9810583591461184,2.5,3
pdb3rkf,7,7,7,7,7,7,1.97818124294281,1.979129433631897,1.9791322946548464,1.9795610904693604,1.979770302772522,1.98121190071106,2.5,3
pdb3rkf,7,7,7,7,7,7,1.978395104408264,1.9791336059570312,1.9795875549316408,1.980224013328552,1.9807260036468504,1.9808554649353027,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9743235111236568,1.97437071800232,1.981402277946472,1.9819735288619995,1.98333740234375,1.9835597276687624,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9794965982437127,1.979804754257202,1.9803791046142576,1.9805246591567995,1.9832364320755005,1.9839770793914795,2.5,3
pdb3rkf,7,7,7,7,7,7,1.979174256324768,1.9794480800628664,1.9795949459075928,1.980332612991333,1.9803755283355715,1.980448722839356,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9794538021087649,1.9798527956008911,1.97998595237732,1.980155110359192,1.980209827423096,1.9809989929199217,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9794222116470337,1.9801647663116453,1.980288863182068,1.980363726615905,1.980940818786621,1.9813307523727417,2.5,3
pdb3rkf,7,7,7,7,7,7,1.979371905326844,1.979813814163208,1.9799548387527464,1.980061650276184,1.9805301427841189,1.980931043624878,2.5,3
pdb3rkf,7,7,7,7,7,7,1.976939082145691,1.978882074356079,1.9791884422302248,1.9796881675720213,1.98034930229187,1.9808826446533203,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9789849519729608,1.9794507026672363,1.9797019958496087,1.979743242263794,1.9802157878875728,1.981416940689087,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9778934717178345,1.9787908792495728,1.979058027267456,1.97943377494812,1.9797738790512085,1.979793787002564,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9795796871185305,1.980426549911499,1.9804463386535645,1.980451226234436,1.9808703660964968,1.9812427759170528,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9798682928085327,1.980044960975647,1.980151653289795,1.980671048164368,1.9808619022369385,1.980875015258789,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9777644872665403,1.9786391258239744,1.979376196861267,1.9796838760375977,1.9802472591400144,1.9808872938156128,2.5,3
pdb3rkf,7,7,7,7,7,7,1.979025721549988,1.979862928390503,1.979869246482849,1.9798707962036133,1.9799453020095823,1.9815384149551392,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9794787168502808,1.979488730430603,1.9795340299606323,1.9801524877548216,1.9802418947219849,1.980619430541992,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9792321920394893,1.9803352355957031,1.9805186986923216,1.9805734157562256,1.980721116065979,1.9809478521347048,2.5,3
pdb3rkf,7,7,7,7,7,7,1.977655053138733,1.9794384241104128,1.980065941810608,1.9803543090820312,1.9804582595825195,1.9807069301605225,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9788689613342283,1.9794803857803345,1.9796948432922363,1.980051755905152,1.98005759716034,1.9801294803619385,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9781686067581177,1.9792613983154297,1.9793277978897093,1.979783058166504,1.9802970886230469,1.9804590940475464,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9803496599197388,1.9813002347946167,1.981419324874878,1.981544613838196,1.9815857410430908,1.9817546606063845,2.5,3
pdb3rkf,7,7,7,7,7,7,1.980907917022705,1.980915904045105,1.9810912609100344,1.9813055992126465,1.9827139377594,1.9828490018844604,2.5,3
pdb3rkf,7,7,7,7,7,7,1.9791086912155151,1.979527831077576,1.9795430898666384,1.980668902397156,1.980757117271424,1.9815813302993768,2.5,3
pdb4xim,8,8,8,8,1,1,1.9378458261489868,2.019822597503662,2.033264636993408,2.180860996246338,10.0,10.0,2.3,2
pdb4xim,8,8,8,8,8,7,1.931978464126587,2.0157711505889893,2.099091053009033,2.196256637573242,2.201331853866577,2.40372371673584,2.3,2
pdb4xim,8,8,8,8,1,1,1.820766568183899,1.9286600351333616,2.191880702972412,2.270876169204712,10.0,10.0,2.3,2
pdb4xim,8,8,8,8,8,7,2.037536859512329,2.11692214012146,2.1240038871765137,2.2999942302703857,2.313282012939453,2.4046871662139893,2.3,2
pdb4xim,8,8,8,8,1,1,1.920018196105957,2.015688896179199,2.024843454360962,2.216477155685425,10.0,10.0,2.3,2
pdb4xim,8,8,8,8,8,7,2.08847975730896,2.119002103805542,2.1397385597229004,2.1749160289764404,2.2080507278442383,2.4980711936950684,2.3,2
pdb4xim,8,8,8,8,1,1,1.9543640613555908,1.9678117036819456,1.990967869758606,2.142490863800049,10.0,10.0,2.3,2
pdb4xim,8,8,8,8,8,7,1.9612630605697632,2.103050470352173,2.131043195724488,2.135493040084839,2.1745975017547607,2.268240451812744,2.3,2
pdb1zjg,7,7,7,7,7,7,1.9560130834579468,1.957491874694824,1.9875953197479248,2.0140745639801025,2.028305530548096,2.0305492877960205,3.0,3
pdb4p7w,8,8,7,7,8,1,2.050833940505981,2.0900347232818604,2.126312255859375,2.1429007053375244,2.1783523559570312,10.0,1.8,2
pdb6g36,8,7,7,16,1,1,1.9353874921798704,2.157161235809326,2.169060230255127,2.2156200408935547,10.0,10.0,1.46,3
pdb4cv4,8,8,8,8,8,1,2.1120975017547607,2.133532762527466,2.2803304195404053,2.303797483444214,2.3366196155548096,10.0,1.9,2
pdb5iqo,8,7,8,8,8,8,2.071737289428711,2.0910425186157227,2.1043386459350586,2.105128288269043,2.1361591815948486,2.150212049484253,1.3,2
pdb5iqo,8,8,8,8,8,1,1.927565574645996,2.030088424682617,2.130489587783813,2.1711668968200684,2.3174993991851807,10.0,1.3,2
pdb5iqo,8,8,8,7,8,8,2.0556554794311523,2.064264297485352,2.0918338298797607,2.1142377853393555,2.114723920822144,2.140212297439575,1.3,2
pdb5iqo,8,8,7,8,8,8,1.986831545829773,2.0213961601257324,2.054925441741944,2.0854854583740234,2.086601972579956,2.10592007637024,1.3,2
pdb3w76,7,7,7,7,7,7,2.0045647621154785,2.015246152877808,2.044569492340088,2.068122625350952,2.103757858276367,2.105382204055786,1.58,2
pdb5ykp,8,8,8,7,8,1,2.0009844303131104,2.0511271953582764,2.0752735137939453,2.088524103164673,2.12397575378418,10.0,1.68,2
pdb5ykp,8,8,8,8,8,8,1.975943803787232,1.9830060005187988,2.09950590133667,2.127955913543701,2.1837944984436035,2.3293590545654297,1.68,2
pdb5ykp,8,7,8,8,1,1,1.97222638130188,2.171647310256958,2.191548585891724,2.4386892318725586,10.0,10.0,1.68,2
pdb1x9c,7,7,7,7,7,7,1.961284041404724,1.962729930877685,1.991118669509888,2.0128445625305176,2.027900695800781,2.029520273208618,2.19,3
pdb1x9c,7,7,7,7,7,7,1.9502809047698968,1.9550644159317017,1.9771116971969604,1.994288444519043,2.0173373222351074,2.0215299129486084,2.19,3
pdb1p24,7,8,8,8,8,8,2.0969932079315186,2.112452745437622,2.1170475482940674,2.117464065551758,2.1266767978668213,2.137319803237915,3.02,2
pdb1p24,7,8,8,8,8,8,2.0927557945251465,2.1200668811798096,2.130376100540161,2.133000612258911,2.13431453704834,2.135628700256348,3.02,2
pdb1p24,7,8,8,8,8,8,2.102668285369873,2.121406316757202,2.122549772262573,2.12483811378479,2.128904104232788,2.1329238414764404,3.02,2
pdb1p24,7,8,8,8,8,8,2.0943188667297363,2.116569757461548,2.11679482460022,2.1359455585479736,2.1385486125946045,2.142367362976074,3.02,2
pdb1p24,8,8,8,8,8,7,2.1157901287078857,2.1210079193115234,2.12449312210083,2.130763292312622,2.13403582572937,2.161991596221924,3.02,2
pdb1f78,7,7,7,7,7,7,1.99188768863678,1.994462013244629,1.9945298433303835,1.9946874380111688,1.99476969242096,1.9950721263885496,,3
pdb313d,7,7,7,7,7,7,1.774343729019165,1.8280893564224243,1.9406960010528564,1.946810841560364,2.1758761405944824,2.234527826309204,1.68,2
pdb5nhc,8,8,8,8,8,8,2.00741982460022,2.097226142883301,2.14058518409729,2.16056227684021,2.1823084354400635,2.2887704372406006,1.93,2
pdb5nhc,8,8,8,7,8,1,2.1355159282684326,2.2157998085021973,2.219658136367798,2.2252397537231445,2.254960775375366,10.0,1.93,2
pdb5nhc,8,8,8,8,8,8,2.066558837890625,2.075507402420044,2.105140924453736,2.156933307647705,2.1706559658050537,2.1842057704925537,1.93,2
pdb5nhc,8,8,8,7,8,1,1.9951744079589844,2.0676214694976807,2.196760416030884,2.2317352294921875,2.265904188156128,10.0,1.93,2
pdb5nhc,8,8,8,8,8,8,2.042717456817627,2.07562518119812,2.075784921646118,2.1635820865631104,2.169698476791382,2.2184741497039795,1.93,2
pdb5nhc,8,8,7,8,8,1,1.9408738613128664,2.110512971878052,2.160080671310425,2.1928772926330566,2.228237628936768,10.0,1.93,2
pdb5nhc,8,8,8,8,8,8,2.0680184364318848,2.0729856491088867,2.079254627227783,2.1497488021850586,2.176884889602661,2.228914976119995,1.93,2
pdb5nhc,8,8,7,8,8,1,2.051704168319702,2.200141429901123,2.2232706546783447,2.248581886291504,2.2550148963928223,10.0,1.93,2
pdb2fil,7,7,7,7,7,7,1.968368649482727,1.983526468276977,1.9868534803390503,1.988232135772705,1.9903360605239868,1.9916613101959229,1.69,3
pdb2fil,7,7,7,7,7,7,1.972559928894043,1.9774341583251955,1.982096195220948,1.983036994934082,1.983569979667664,1.9866968393325808,1.69,3
pdb2fil,7,7,7,7,7,7,1.976634740829468,1.977612853050232,1.984578251838684,1.9870684146881104,1.9882704019546509,2.0062923431396484,1.69,3
pdb2fil,7,7,7,7,7,7,1.979301929473877,1.9817092418670648,1.981935977935791,1.9820420742034912,1.9838801622390747,1.9842780828475952,1.69,3
pdb2fil,7,7,7,7,7,7,1.9755464792251587,1.9776363372802728,1.9815969467163088,1.9848363399505613,1.9876904487609863,1.9995641708374023,1.69,3
pdb2fil,7,7,7,7,7,7,1.928004026412964,1.95174503326416,1.9517613649368288,1.952560544013977,1.9596449136734009,1.9723166227340696,1.69,3
pdb2fil,7,7,7,7,7,7,1.974975824356079,1.9808502197265625,1.98182213306427,1.983733296394348,1.9900081157684328,1.996443271636963,1.69,3
pdb1yoi,7,7,7,8,7,7,1.8930352926254272,1.920465350151062,2.020183086395264,2.0338408946990967,2.079905271530152,2.09225869178772,1.65,2
pdb1c22,8,8,8,8,7,1,1.968184351921081,1.990399479866028,2.024070501327514,2.056491136550904,2.143409490585327,10.0,1.75,2
pdb1c22,8,8,8,8,7,8,2.0271921157836914,2.117358684539795,2.1211304664611816,2.1625609397888184,2.3012959957122803,2.331578493118286,1.75,2
pdb6d3h,8,8,7,7,8,1,1.952267050743103,2.00935959815979,2.0535333156585693,2.166752576828003,2.248195171356201,10.0,2.03,2
pdb6d3h,8,7,7,8,8,1,2.0116302967071533,2.034898519515991,2.0912272930145264,2.091416835784912,2.3743693828582764,10.0,2.03,2
pdb6d3h,7,8,8,7,8,1,2.011275291442871,2.0171709060668945,2.1044139862060547,2.14017105102539,2.3059535026550293,10.0,2.03,2
pdb6d3h,8,8,7,7,8,1,1.938218116760254,2.006016969680786,2.0634591579437256,2.1375811100006104,2.331746816635132,10.0,2.03,2
pdb2dds,8,8,8,8,8,8,1.994626522064209,2.097325801849365,2.212940692901612,2.24383544921875,2.2953102588653564,2.4812610149383545,1.8,2
pdb2dds,8,8,8,8,8,8,2.0440988540649414,2.1722075939178467,2.205350399017334,2.2225136756896973,2.2291719913482666,2.256045341491699,1.8,2
pdb2dds,8,8,8,8,8,8,2.030744791030884,2.118536949157715,2.1211743354797363,2.2635738849639893,2.2670276165008545,2.352503061294556,1.8,2
pdb2dds,8,8,8,8,8,8,2.019418716430664,2.109658479690552,2.1644110679626465,2.2162961959838867,2.268339395523072,2.280505418777466,1.8,2
pdb2dds,8,8,8,8,8,8,2.071249485015869,2.129401206970215,2.2267541885375977,2.235940456390381,2.2594289779663086,2.430642604827881,1.8,2
pdb2dds,8,8,8,8,8,8,2.0767788887023926,2.111923694610596,2.146728754043579,2.1558687686920166,2.17814564704895,2.247177124023437,1.8,2
pdb2dds,8,8,7,8,1,1,2.0018858909606934,2.062023878097534,2.231159448623657,2.3189616203308105,10.0,10.0,1.8,2
pdb2dds,8,8,8,8,8,8,2.070761203765869,2.123152732849121,2.1333155632019043,2.228346824645996,2.320555686950684,2.331778049468994,1.8,2
pdb2dds,8,8,8,8,8,8,2.064445734024048,2.1523303985595703,2.1904456615448,2.1938250064849854,2.252621650695801,2.2984988689422607,1.8,2
pdb2dds,8,8,7,8,1,1,2.0279862880706787,2.111057043075561,2.1864945888519287,2.4900968074798584,10.0,10.0,1.8,2
pdb1xmh,7,8,8,8,8,8,1.9739547967910769,2.158021926879883,2.2016751766204834,2.3085145950317383,2.388296842575073,2.4632456302642822,2.32,2
pdb1xmh,7,8,8,8,8,1,2.0549144744873047,2.078704357147217,2.1603991985321045,2.296304941177368,2.320633172988892,10.0,2.32,2
pdb1xmh,8,8,7,8,1,1,1.9620198011398315,2.1477620601654053,2.178457736968994,2.4080402851104736,10.0,10.0,2.32,2
pdb1xmh,7,8,8,8,8,1,2.0832958221435547,2.2420666217803955,2.2882721424102783,2.404017686843872,2.4095704555511475,10.0,2.32,2
pdb2uzp,8,8,7,7,7,7,1.7505366802215576,1.8451764583587649,1.8648717403411863,1.9268677234649656,1.968851089477539,1.9815953969955444,2.0,3
pdb2uzp,8,8,7,7,7,7,1.787476897239685,1.810044407844544,1.8659125566482544,1.9201487302780151,1.9446016550064087,1.9728012084960933,2.0,3
pdb2uzp,8,8,7,7,7,7,1.6402498483657837,1.818718194961548,1.8809807300567627,1.8968135118484497,1.941184878349304,1.9696646928787231,2.0,2
pdb5ypd,8,8,7,8,8,1,1.945598006248474,1.969407081604004,2.104820966720581,2.137533664703369,2.1512603759765625,10.0,1.62,2
pdb5ypd,8,8,8,8,7,8,2.013517141342163,2.0457897186279297,2.0922422409057617,2.140631914138794,2.177052974700928,2.302262783050537,1.62,2
pdb5v7y,7,7,8,7,1,1,1.9836103916168213,2.0372426509857178,2.0388779640197754,2.065054655075073,10.0,10.0,2.05,2
pdb5v7y,8,8,7,7,8,1,2.02384614944458,2.0262584686279297,2.0534369945526123,2.115309000015259,2.4134504795074463,10.0,2.05,2
pdb5v7y,7,8,7,7,8,1,1.9242523908615112,1.989970326423645,2.0164029598236084,2.0563676357269287,2.4943556785583496,10.0,2.05,2
pdb5v7y,7,7,8,7,8,1,1.9098297357559204,2.011380672454834,2.0556435585021973,2.0575788021087646,2.43171763420105,10.0,2.05,2
pdb1pyz,7,7,7,7,7,7,1.9252756834030151,1.9820234775543213,1.9877502918243408,1.9922614097595213,1.993881106376648,2.0138027667999268,1.25,3
pdb3uf9,7,8,8,8,7,1,1.9001882076263428,1.9247658252716064,2.057936429977417,2.131742238998413,2.329619169235229,10.0,2.68,2
pdb3uf9,8,7,7,8,8,1,1.806361079216004,1.8962856531143188,1.9013515710830688,1.929359674453736,2.2559292316436768,10.0,2.68,2
pdb3uf9,7,7,8,8,1,1,1.898171067237854,1.898215889930725,1.9286506175994875,2.4764223098754883,10.0,10.0,2.68,2
pdb3uf9,8,7,7,8,8,1,1.8684369325637813,1.896405816078186,1.903297662734985,1.9260642528533936,2.1103997230529785,10.0,2.68,2
pdb4ob1,7,7,8,16,16,16,1.8712053298950195,1.9661438465118408,2.1128411293029785,2.148386716842652,2.200140476226806,2.36591911315918,1.63,2
pdb2gg5,7,7,8,8,8,1,2.096479654312134,2.1910653114318848,2.200913429260254,2.2064859867095947,2.271980047225952,10.0,2.12,2
pdb6b8a,7,7,7,7,7,7,1.9767650365829468,1.978530764579773,1.9796382188797,1.9816818237304688,1.9839776754379272,1.9879215955734253,2.65,3
pdb6b8a,7,7,7,7,7,7,1.9786003828048704,1.979283690452576,1.98066520690918,1.9820650815963743,1.9833678007125848,1.9846198558807373,2.65,3
pdb3w3o,7,7,7,7,7,7,1.996918678283692,2.0084011554718018,2.014298439025879,2.02085280418396,2.027858018875122,2.054361820220948,1.96,3
pdb2i2x,7,7,7,7,1,1,1.825777530670166,1.840006113052368,1.872186183929444,1.9171959161758425,10.0,10.0,2.5,2
pdb2i2x,7,7,7,7,7,1,1.8276429176330569,1.848033308982849,1.871520638465881,1.920510530471801,2.359809637069702,10.0,2.5,2
pdb2i2x,7,7,7,7,1,1,1.833905577659607,1.8394848108291624,1.8852908611297607,1.9175363779067995,10.0,10.0,2.5,2
pdb2i2x,7,7,7,7,1,1,1.8325865268707275,1.847365379333496,1.886003017425537,1.9047281742095947,10.0,10.0,2.5,2
pdb2i2x,7,7,7,7,7,1,1.8247740268707275,1.8504738807678225,1.8581479787826536,1.9025684595108032,2.394607782363892,10.0,2.5,2
pdb2i2x,7,7,7,7,1,1,1.8299832344055176,1.853543043136597,1.860010266304016,1.915438890457153,10.0,10.0,2.5,2
pdb2i2x,7,7,7,7,7,1,1.848037481307984,1.8485541343688965,1.8770077228546145,1.9052913188934328,2.479278326034546,10.0,2.5,2
pdb2i2x,7,7,7,7,7,1,1.8298537731170648,1.846627712249756,1.86821448802948,1.9126925468444824,2.497676372528076,10.0,2.5,2
pdb2zzd,7,8,7,16,16,16,1.9396023750305176,2.117022752761841,2.119609832763672,2.166178226470948,2.226494073867798,2.3588387966156006,1.78,2
pdb2zzd,7,8,7,16,16,16,1.9649837017059328,2.098868131637573,2.121435165405273,2.188849687576294,2.203121900558472,2.359370470046997,1.78,2
pdb2zzd,7,7,8,16,16,16,1.930521845817566,2.1011548042297363,2.1601815223693848,2.2065088748931885,2.2454254627227783,2.358393907546997,1.78,2
pdb2zzd,7,7,8,16,16,16,1.9493160247802728,2.122424364089966,2.178691864013672,2.182609796524048,2.213887453079224,2.363710641860962,1.78,2
pdb2bb5,7,7,7,7,7,1,1.8794575929641724,1.884766936302185,1.8916478157043457,1.9046785831451416,2.079760789871216,10.0,3.2,2
pdb2bb5,7,7,7,7,7,1,1.876650094985962,1.8911124467849727,1.89221465587616,1.898740649223328,2.0713307857513428,10.0,3.2,2
pdb3hs6,7,7,7,7,1,1,2.0907113552093506,2.0966570377349854,2.1113312244415283,2.1277170181274414,10.0,10.0,2.4,2
pdb3hs6,7,7,7,7,7,1,2.0800774097442627,2.099806547164917,2.1157824993133545,2.145010471343994,2.474727392196656,10.0,2.4,2
pdb2e6a,7,7,7,7,7,7,1.982798457145691,1.9848014116287231,2.002679347991944,2.0036799907684326,2.0099546909332275,2.0145745277404785,1.64,3
pdb1uhx,7,7,7,7,7,7,1.9492069482803345,1.951063871383667,1.951791524887085,1.952006220817566,1.9531433582305908,1.953773498535156,2.0,3
pdb1c0o,7,7,7,7,7,7,1.9854240417480469,1.9861384630203247,1.9863758087158203,1.986438512802124,1.987358570098877,1.9877163171768188,,3
pdb331d,7,7,7,7,7,7,2.103513717651367,2.1246118545532227,2.1326980590820312,2.1354167461395264,2.141926050186157,2.1481759548187256,1.65,2
pdb331d,7,7,7,7,7,7,2.1344528198242188,2.139760255813598,2.144538640975952,2.145007610321045,2.149047613143921,2.1512651443481445,1.65,2
pdb4u1b,8,8,8,7,8,8,2.029223918914795,2.0382304191589355,2.203162670135498,2.210270881652832,2.337761402130127,2.4760961532592773,1.89,2
pdb4u1b,8,8,8,8,7,8,1.987274408340454,2.0839877128601074,2.1164681911468506,2.1623895168304443,2.1669726371765137,2.3188729286193848,1.89,2
pdb4ns3,7,7,7,7,7,1,1.8917922973632808,1.894150257110596,1.917914628982544,1.920842170715332,2.352679491043091,10.0,2.38,2
pdb4ns3,7,7,7,7,7,1,1.8781853914260864,1.88543438911438,1.917851686477661,1.9236538410186768,2.441693067550659,10.0,2.38,2
pdb4ns3,7,7,7,7,7,1,1.900732517242432,1.9069852828979488,1.9259397983551023,1.93452787399292,2.3619627952575684,10.0,2.38,2
