ID,a1,a2,a3,a4,a5,a6,d1,d2,d3,d4,d5,d6,oxd
EYEZAJ.Fe(ii).pdb,C,C,C,C,C,C,2.06314754486084,2.0637664794921875,2.0645639896392822,2.0653958320617676,2.0887980461120605,2.0897421836853027,2
JEXDIA.Fe(ii).pdb,C,C,C,C,C,C,1.9969642162322998,2.0235233306884766,2.0261240005493164,2.0297882556915283,2.0315682888031006,2.034128427505493,2
ODASUH.Fe(ii).pdb,C,C,C,C,C,C,2.0133888721466064,2.0223655700683594,2.0242929458618164,2.0307118892669678,2.030909776687622,2.034416437149048,2
EJEBIE.Fe(ii).pdb,C,NE,NE,NE,NE,NE,1.945189356803894,100.0,100.0,100.0,100.0,100.0,2
EJEBIE.Fe(ii).pdb,C,C,C,C,NE,NE,1.94242262840271,1.9431294202804565,1.9466134309768677,1.9466137886047363,100.0,100.0,2
EJEBIE.Fe(ii).pdb,C,NE,NE,NE,NE,NE,1.946103572845459,100.0,100.0,100.0,100.0,100.0,2
PUCFID.Fe(ii).pdb,C,C,N,O,P,C,1.7681279182434082,1.788676142692566,1.9614536762237549,2.011348009109497,2.265709400177002,2.4141178131103516,2
CUKWOW.Fe(ii).pdb,N,N,N,N,N,N,2.147641897201538,2.147642135620117,2.176811456680298,2.177170753479004,2.1872105598449707,2.1878998279571533,2
DEDKOO.Fe(ii).pdb,N,N,N,N,O,O,2.1434524059295654,2.1434524059295654,2.2078301906585693,2.2078301906585693,2.215304136276245,2.215304374694824,2
RAKQOK.Fe(ii).pdb,O,O,N,N,N,N,2.044306516647339,2.045004367828369,2.126993179321289,2.127444267272949,2.2149102687835693,2.2149658203125,2
HUSHUY.Fe(ii).pdb,O,O,N,NE,NE,NE,2.1010494232177734,2.1263370513916016,2.190890312194824,100.0,100.0,100.0,2
HUSHUY.Fe(ii).pdb,O,O,NE,NE,NE,NE,2.1010494232177734,2.1263370513916016,100.0,100.0,100.0,100.0,2
RIPZAS.Fe(ii).pdb,N,N,N,N,N,N,1.9955024719238281,2.005342721939087,2.066650867462158,2.1033828258514404,2.110037326812744,2.1271965503692627,2
KERLUQ.Fe(ii).pdb,N,N,C,C,N,N,1.88839590549469,1.8979461193084717,1.961181640625,1.9766852855682373,2.0055723190307617,2.008542776107788,2
ETOGAW.Fe(ii).pdb,N,N,N,N,N,NE,2.1668169498443604,2.2093398571014404,2.240182876586914,2.2570109367370605,2.2616095542907715,100.0,2
KOFMUP.Fe(ii).pdb,N,N,N,N,N,N,2.101383686065674,2.1052358150482178,2.17941951751709,2.1869356632232666,2.30895733833313,2.3386151790618896,2
UHEGAP.Fe(ii).pdb,O,N,N,N,N,N,1.9681323766708374,2.1763572692871094,2.1869537830352783,2.2100064754486084,2.230815887451172,2.259786605834961,2
ZUMZOZ.Fe(ii).pdb,C,C,C,C,C,C,2.0332610607147217,2.035741090774536,2.039659261703491,2.040360927581787,2.0420544147491455,2.0422446727752686,2
KOLGUP.Fe(ii).pdb,N,CL,CL,NE,NE,NE,2.2211785316467285,2.333268880844116,2.338090181350708,100.0,100.0,100.0,2
YAGYUB.Fe(ii).pdb,N,N,N,N,N,N,1.872076153755188,1.872076153755188,1.9700829982757568,1.9700829982757568,2.045776844024658,2.045776844024658,2
NASJIB.Fe(ii).pdb,N,N,S,NE,NE,NE,1.9644197225570679,1.9811021089553833,2.248659610748291,100.0,100.0,100.0,2
NASJIB.Fe(ii).pdb,N,N,S,NE,NE,NE,1.9642679691314697,1.9789334535598755,2.245788097381592,100.0,100.0,100.0,2
KUTLAP.Fe(ii).pdb,N,N,N,N,N,N,2.133999824523926,2.134000301361084,2.176863193511963,2.176863193511963,2.184307813644409,2.1843082904815674,2
PEHNOG.Fe(ii).pdb,C,C,C,C,C,C,2.0244739055633545,2.030346632003784,2.032463550567627,2.0375564098358154,2.038632869720459,2.0402355194091797,2
XUKNUN.Fe(ii).pdb,N,N,N,N,N,N,2.0940101146698,2.137681484222412,2.2117648124694824,2.219951629638672,2.22407865524292,2.236342668533325,2
YOVREG.Fe(ii).pdb,O,O,O,O,O,N,2.177311420440674,2.199770927429199,2.2112412452697754,2.2146553993225098,2.2374331951141357,2.272507429122925,2
YOVREG.Fe(ii).pdb,O,O,O,O,O,O,2.085374116897583,2.085374355316162,2.1122405529022217,2.11224102973938,2.1670191287994385,2.1670191287994385,2
YOVREG.Fe(ii).pdb,O,O,O,O,O,N,2.1773111820220947,2.199770927429199,2.2112412452697754,2.214655637741089,2.237433671951294,2.272507429122925,2
DIHYAV.Fe(ii).pdb,C,C,C,C,C,C,2.0271413326263428,2.039424180984497,2.040224313735962,2.0407955646514893,2.041370391845703,2.0451321601867676,2
QIGVOU.Fe(ii).pdb,C,C,C,C,C,C,2.0427651405334473,2.0473594665527344,2.047851085662842,2.049555778503418,2.053950548171997,2.0580365657806396,2
OZUBIW.Fe(ii).pdb,N,N,N,N,N,N,2.1208138465881348,2.1236162185668945,2.162621259689331,2.185652017593384,2.1862475872039795,2.193692445755005,2
YUNCEQ.Fe(ii).pdb,C,C,C,C,C,C,2.0156359672546387,2.022005081176758,2.023312568664551,2.029074192047119,2.0297491550445557,2.0327460765838623,2
YUNCEQ.Fe(ii).pdb,C,C,C,C,C,C,2.0156357288360596,2.022005081176758,2.0233120918273926,2.029074192047119,2.0297489166259766,2.0327467918395996,2
PIBYEL.Fe(ii).pdb,N,N,N,N,N,N,1.8955326080322266,1.916661024093628,1.9185047149658203,1.9190419912338257,1.938696026802063,1.9651535749435425,2
PADCOP.Fe(ii).pdb,O,O,N,N,N,N,2.0565943717956543,2.0997612476348877,2.171419858932495,2.1792101860046387,2.2209854125976562,2.233560085296631,2
PADCOP.Fe(ii).pdb,O,O,N,N,N,N,2.0571444034576416,2.0992565155029297,2.170792818069458,2.1798095703125,2.220984697341919,2.2335596084594727,2
WUVXIW.Fe(ii).pdb,N,N,N,N,NE,NE,2.012927770614624,2.0141961574554443,2.0556352138519287,2.0562849044799805,100.0,100.0,2
QOPBIH.Fe(ii).pdb,O,O,N,N,O,O,2.027838706970215,2.032914161682129,2.101041316986084,2.1067025661468506,2.2028746604919434,2.2057595252990723,2
YELWOC01.Fe(ii).pdb,N,N,N,N,N,N,2.164219379425049,2.177013635635376,2.1787514686584473,2.1979312896728516,2.2140491008758545,2.2158632278442383,2
YELWOC01.Fe(ii).pdb,N,N,N,N,N,N,1.9773266315460205,1.9871491193771362,1.989101529121399,1.9914642572402954,1.9952995777130127,2.0018322467803955,2
KEPDIT.Fe(ii).pdb,N,N,N,N,N,N,1.9304168224334717,1.9315814971923828,2.021550178527832,2.021550178527832,2.05399227142334,2.05399227142334,2
UPOHAL.Fe(ii).pdb,C,C,C,C,C,C,1.848666787147522,2.107842445373535,2.116349220275879,2.129347562789917,2.1356687545776367,2.13808536529541,2
NEFBAE.Fe(ii).pdb,C,C,C,C,C,C,2.0151760578155518,2.018275499343872,2.0183920860290527,2.0222485065460205,2.0244534015655518,2.0275213718414307,2
NEFBAE.Fe(ii).pdb,C,C,C,C,C,C,2.01049542427063,2.0176432132720947,2.031585693359375,2.037410020828247,2.040224313735962,2.0446419715881348,2
JIQDET01.Fe(ii).pdb,N,N,N,N,N,N,2.179975748062134,2.182713031768799,2.1925182342529297,2.228170156478882,2.239151954650879,2.2451398372650146,2
CATWOM.Fe(ii).pdb,N,N,N,N,N,N,1.9638229608535767,1.9654160737991333,1.9688656330108643,1.9742375612258911,1.9747490882873535,1.984283208847046,2
NIDWIG.Fe(ii).pdb,C,C,C,C,C,C,2.0276384353637695,2.0342776775360107,2.039107084274292,2.0394976139068604,2.0397534370422363,2.0438013076782227,2
RESCID31.Fe(ii).pdb,N,NE,NE,NE,NE,NE,1.990917682647705,100.0,100.0,100.0,100.0,100.0,2
RESCID31.Fe(ii).pdb,N,NE,NE,NE,NE,NE,1.9907277822494507,100.0,100.0,100.0,100.0,100.0,2
MOTGAG01.Fe(ii).pdb,C,C,C,N,N,N,1.902927041053772,1.9031492471694946,1.936564326286316,1.9767670631408691,1.9914164543151855,1.9936765432357788,2
MOTGAG01.Fe(ii).pdb,C,C,C,N,N,N,1.9072308540344238,1.9199848175048828,1.944483757019043,1.978500247001648,1.9894154071807861,2.00283145904541,2
MOTGAG01.Fe(ii).pdb,N,N,N,N,N,N,2.032015800476074,2.0531015396118164,2.149664878845215,2.1636006832122803,2.2109220027923584,2.2120208740234375,2
MOTGAG01.Fe(ii).pdb,N,N,N,N,N,N,1.9374408721923828,1.9423506259918213,2.022306442260742,2.024766445159912,2.1027777194976807,2.108290910720825,2
KABWAN.Fe(ii).pdb,O,O,N,N,O,O,2.1146368980407715,2.1160080432891846,2.166433095932007,2.1672067642211914,2.1797356605529785,2.1803226470947266,2
KABWAN.Fe(ii).pdb,O,O,O,N,N,NE,2.111025094985962,2.111605644226074,2.143136739730835,2.2076001167297363,2.208735466003418,100.0,2
KABWAN.Fe(ii).pdb,O,O,O,N,NE,NE,2.1158132553100586,2.1472902297973633,2.1489171981811523,2.1848533153533936,100.0,100.0,2
KABWAN.Fe(ii).pdb,O,O,O,O,N,NE,2.0996978282928467,2.099980115890503,2.1793808937072754,2.1796820163726807,2.186272144317627,100.0,2
KABWAN.Fe(ii).pdb,O,NE,NE,NE,NE,NE,2.143507719039917,100.0,100.0,100.0,100.0,100.0,2
KABWAN.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1848535537719727,100.0,100.0,100.0,100.0,100.0,2
KABWAN.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1862337589263916,100.0,100.0,100.0,100.0,100.0,2
PTHFFE02.Fe(ii).pdb,N,N,N,N,O,O,2.0647799968719482,2.0647799968719482,2.0649397373199463,2.0649397373199463,2.291882276535034,2.291882276535034,2
FEPICC34.Fe(ii).pdb,N,N,N,N,N,N,2.170330047607422,2.175889730453491,2.1804239749908447,2.191659688949585,2.198911666870117,2.2110276222229004,2
COGQIZ.Fe(ii).pdb,N,N,C,NE,NE,NE,1.9717661142349243,1.9724911451339722,2.02537202835083,100.0,100.0,100.0,2
UDEHEU23.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.1802141666412354,2.1802890300750732,100.0,100.0,100.0,100.0,2
PUHXOG.Fe(ii).pdb,N,N,N,N,N,N,2.081829309463501,2.0842485427856445,2.1077921390533447,2.128296136856079,2.131540536880493,2.1493186950683594,2
RUDFUS.Fe(ii).pdb,C,C,C,C,C,C,2.0204498767852783,2.0206475257873535,2.0266878604888916,2.028271198272705,2.0296154022216797,2.0312209129333496,2
TIKMUY.Fe(ii).pdb,C,C,C,C,C,C,2.021979331970215,2.025378704071045,2.0309841632843018,2.034771680831909,2.0408682823181152,2.050442695617676,2
UDEHEU14.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.164212226867676,2.1643221378326416,100.0,100.0,100.0,100.0,2
UPOLOD.Fe(ii).pdb,C,C,C,C,C,C,2.025763750076294,2.026621103286743,2.045241117477417,2.0486338138580322,2.0499918460845947,2.050605297088623,2
UPOLOD.Fe(ii).pdb,C,C,C,C,C,C,2.0347235202789307,2.0348901748657227,2.0473546981811523,2.047466516494751,2.051527261734009,2.0544276237487793,2
WEBYIP.Fe(ii).pdb,N,N,N,N,N,NE,2.0779502391815186,2.0841143131256104,2.100145101547241,2.1363189220428467,2.24450421333313,100.0,2
WIGPOR.Fe(ii).pdb,N,N,N,N,N,N,1.9759721755981445,1.9810223579406738,1.996910572052002,2.0263681411743164,2.029792547225952,2.0305283069610596,2
JAXVIN01.Fe(ii).pdb,C,C,C,C,C,C,2.0280556678771973,2.0303101539611816,2.030656099319458,2.034517288208008,2.03568434715271,2.0366318225860596,2
UXIZEI.Fe(ii).pdb,C,C,C,C,C,C,2.026398181915283,2.0428924560546875,2.0432798862457275,2.048316240310669,2.048712968826294,2.05067777633667,2
BOJLUI01.Fe(ii).pdb,N,N,N,N,N,N,2.138249397277832,2.139193058013916,2.145026445388794,2.1459126472473145,2.1869959831237793,2.187730550765991,2
SOYVEK.Fe(ii).pdb,N,N,N,N,N,N,1.9046353101730347,1.935832142829895,1.9362800121307373,2.0493416786193848,2.0656492710113525,2.075744390487671,2
ILOTEJ01.Fe(ii).pdb,O,O,NE,NE,NE,NE,2.0148651599884033,2.015287160873413,100.0,100.0,100.0,100.0,2
ILOTEJ01.Fe(ii).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,2
XITLAQ.Fe(ii).pdb,N,N,N,N,N,N,1.9606890678405762,1.9613841772079468,1.9625160694122314,1.9626628160476685,1.9679912328720093,1.968100905418396,2
HUZNAU.Fe(ii).pdb,C,C,C,C,C,C,1.775559663772583,1.811447262763977,1.8160874843597412,2.0697968006134033,2.120875358581543,2.1683483123779297,2
HUZNAU.Fe(ii).pdb,C,C,C,C,C,C,2.0274431705474854,2.0320889949798584,2.0393922328948975,2.0402328968048096,2.040766954421997,2.041311740875244,2
QOMQOZ.Fe(ii).pdb,O,O,N,O,N,N,2.136098623275757,2.1423168182373047,2.145421266555786,2.1997551918029785,2.285050630569458,2.3000621795654297,2
LUWDOW.Fe(ii).pdb,C,C,C,C,C,C,2.0064918994903564,2.009551525115967,2.0211286544799805,2.025540590286255,2.033210515975952,2.0371816158294678,2
GEJREW01.Fe(ii).pdb,N,N,N,NE,NE,NE,2.1459999084472656,2.147000312805176,2.176999807357788,100.0,100.0,100.0,2
GEJREW01.Fe(ii).pdb,NE,NE,NE,NE,NE,NE,100.0,100.0,100.0,100.0,100.0,100.0,2
FEGGIL.Fe(ii).pdb,P,P,P,,NE,NE,2.164778709411621,2.1766915321350098,2.1780011653900146,2.349619150161743,100.0,100.0,2
BUYHIP01.Fe(ii).pdb,N,N,N,N,NE,NE,2.1309430599212646,2.1309430599212646,2.1505794525146484,2.151139497756958,100.0,100.0,2
BUYHIP01.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1659257411956787,100.0,100.0,100.0,100.0,100.0,2
GEQKEW.Fe(ii).pdb,C,C,C,C,C,C,2.025902032852173,2.0356485843658447,2.0392796993255615,2.042300224304199,2.0487561225891113,2.05281138420105,2
XUJNEW02.Fe(ii).pdb,N,N,N,N,N,NE,2.0469346046447754,2.047168016433716,2.0552492141723633,2.091125011444092,2.092168092727661,100.0,2
XUJNEW02.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.0562312602996826,100.0,100.0,100.0,100.0,100.0,2
JAVVEK.Fe(ii).pdb,N,N,N,N,N,N,1.9070672988891602,1.9102081060409546,1.9795730113983154,1.9842548370361328,1.985687017440796,1.9878565073013306,2
HIVNAD.Fe(ii).pdb,N,N,N,N,N,N,2.156507730484009,2.157362222671509,2.188714027404785,2.1888091564178467,2.193143367767334,2.194162130355835,2
DECKIH.Fe(ii).pdb,N,CL,CL,P,NE,NE,2.0972487926483154,2.2338669300079346,2.261939525604248,2.4256606101989746,100.0,100.0,2
GONSUX.Fe(ii).pdb,C,C,C,C,C,C,2.0118236541748047,2.0209617614746094,2.0254900455474854,2.0283315181732178,2.0411088466644287,2.0418405532836914,2
FUVRUM.Fe(ii).pdb,C,C,C,C,C,C,1.7712458372116089,2.124333620071411,2.1256582736968994,2.139890193939209,2.1468935012817383,2.1495954990386963,2
FUVRUM.Fe(ii).pdb,C,C,C,C,C,P,1.7737879753112793,2.1291754245758057,2.131533622741699,2.1357614994049072,2.146782875061035,2.1558496952056885,2
YUHSUQ.Fe(ii).pdb,C,C,C,C,C,C,2.026583433151245,2.036163568496704,2.037052869796753,2.0474207401275635,2.048226833343506,2.0483274459838867,2
YUHSUQ.Fe(ii).pdb,C,C,C,C,C,C,2.026583433151245,2.036534547805786,2.037900447845459,2.047517776489258,2.048327684402466,2.0486857891082764,2
MIJKOG01.Fe(ii).pdb,O,O,O,O,O,O,2.0836117267608643,2.0859127044677734,2.1160004138946533,2.122114658355713,2.1300973892211914,2.1432111263275146,2
MIJKOG01.Fe(ii).pdb,O,O,O,O,O,O,2.0707390308380127,2.0901002883911133,2.1125330924987793,2.118905782699585,2.1207938194274902,2.132011890411377,2
MIJKOG01.Fe(ii).pdb,O,O,O,O,O,O,2.068633556365967,2.075683116912842,2.095586061477661,2.107055425643921,2.1259143352508545,2.15375018119812,2
MIJKOG01.Fe(ii).pdb,O,O,O,O,O,O,2.102597951889038,2.1035454273223877,2.111645221710205,2.1117520332336426,2.1227753162384033,2.1230480670928955,2
LEKSED.Fe(ii).pdb,C,C,N,N,N,N,1.8740758895874023,1.8805994987487793,1.963140845298767,1.9652619361877441,1.9943889379501343,1.9954607486724854,2
OYOCOV.Fe(ii).pdb,N,N,CL,N,CL,NE,2.1067721843719482,2.11266827583313,2.3492751121520996,2.4190917015075684,2.4364981651306152,100.0,2
OHEDOU.Fe(ii).pdb,N,N,N,CL,N,CL,2.2222812175750732,2.2309131622314453,2.234217882156372,2.3284075260162354,2.3598384857177734,2.476520538330078,2
LAQYIM.Fe(ii).pdb,N,N,N,N,N,N,2.14511775970459,2.156690835952759,2.1712732315063477,2.1963717937469482,2.2064437866210938,2.2093122005462646,2
LAQYIM.Fe(ii).pdb,N,N,N,N,N,N,1.9211030006408691,1.92304265499115,1.9568359851837158,1.9621765613555908,1.97212815284729,1.9759299755096436,2
RANDOB.Fe(ii).pdb,N,N,N,N,NE,NE,2.1690027713775635,2.1690030097961426,2.1971094608306885,2.1971094608306885,100.0,100.0,2
TCPSNF.Fe(ii).pdb,C,C,C,C,NE,NE,1.780081868171692,1.7883877754211426,1.794520616531372,1.8120187520980835,100.0,100.0,2
QENVOX.Fe(ii).pdb,O,O,O,O,O,O,2.0904722213745117,2.0913937091827393,2.110931873321533,2.111321210861206,2.1253745555877686,2.1263930797576904,2
JANSAS05.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.183213472366333,2.183276414871216,100.0,100.0,100.0,100.0,2
XODQEN.Fe(ii).pdb,C,C,C,C,C,C,2.017632484436035,2.0258023738861084,2.0287418365478516,2.0290443897247314,2.03364896774292,2.0387444496154785,2
XODQEN.Fe(ii).pdb,C,C,C,C,C,C,2.017632484436035,2.0258023738861084,2.0287418365478516,2.0290448665618896,2.033649206161499,2.0387444496154785,2
ILUHIH.Fe(ii).pdb,O,O,NE,NE,NE,NE,2.0832297801971436,2.204054594039917,100.0,100.0,100.0,100.0,2
ILUHIH.Fe(ii).pdb,O,NE,NE,NE,NE,NE,2.2046995162963867,100.0,100.0,100.0,100.0,100.0,2
EDUQOK01.Fe(ii).pdb,O,N,N,N,N,NE,2.0796356201171875,2.1847805976867676,2.213996648788452,2.28545880317688,2.2945258617401123,100.0,2
EDUQOK01.Fe(ii).pdb,O,NE,NE,NE,NE,NE,2.0786361694335938,100.0,100.0,100.0,100.0,100.0,2
XURYAM.Fe(ii).pdb,P,NE,NE,NE,NE,NE,2.4586143493652344,100.0,100.0,100.0,100.0,100.0,2
LIBTEW.Fe(ii).pdb,C,C,C,C,C,C,2.0286083221435547,2.0304458141326904,2.0312819480895996,2.0382888317108154,2.048029661178589,2.048107862472534,2
ZUJRAX.Fe(ii).pdb,C,C,C,C,C,C,1.9961614608764648,2.0123705863952637,2.020043134689331,2.0273935794830322,2.0360395908355713,2.036541223526001,2
QEHRII.Fe(ii).pdb,C,N,C,P,NE,NE,2.0690462589263916,2.147218942642212,2.204392194747925,2.4615039825439453,100.0,100.0,2
QEHRII.Fe(ii).pdb,C,N,C,P,NE,NE,2.066588878631592,2.148533582687378,2.2240540981292725,2.475102424621582,100.0,100.0,2
HUGVOW.Fe(ii).pdb,O,O,NE,NE,NE,NE,2.103153705596924,2.1035845279693604,100.0,100.0,100.0,100.0,2
VEYSUP.Fe(ii).pdb,O,O,O,NE,NE,NE,1.8260002136230469,1.902467966079712,1.9035049676895142,100.0,100.0,100.0,2
POKNAF.Fe(ii).pdb,N,N,N,N,CL,CL,2.1377053260803223,2.1377058029174805,2.190223217010498,2.190223455429077,2.455068349838257,2.455068588256836,2
YAZFAK02.Fe(ii).pdb,N,N,N,N,N,N,1.9491006135940552,1.9491006135940552,1.954835057258606,1.954835057258606,1.9592236280441284,1.9592236280441284,2
GABFAU01.Fe(ii).pdb,N,N,N,N,NE,NE,2.0164945125579834,2.017225503921509,2.0953290462493896,2.0958547592163086,100.0,100.0,2
GABFAU01.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.079148530960083,100.0,100.0,100.0,100.0,100.0,2
XEPQAN.Fe(ii).pdb,S,P,S,S,S,NE,2.1960692405700684,2.1994881629943848,2.2084498405456543,2.2093069553375244,2.210792064666748,100.0,2
ICEZEW.Fe(ii).pdb,C,C,C,C,C,C,2.036088466644287,2.042454242706299,2.047048568725586,2.0504150390625,2.0562455654144287,2.0562784671783447,2
VEMXES01.Fe(ii).pdb,N,N,N,N,NE,NE,2.1483328342437744,2.1485493183135986,2.1753368377685547,2.176182508468628,100.0,100.0,2
VEMXES01.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1849868297576904,100.0,100.0,100.0,100.0,100.0,2
XECNAU31.Fe(ii).pdb,N,N,N,N,N,N,2.035614013671875,2.0396084785461426,2.1196134090423584,2.135242223739624,2.2004339694976807,2.221461296081543,2
ZUTLIK.Fe(ii).pdb,C,C,C,C,C,C,1.9950255155563354,2.0154106616973877,2.0267186164855957,2.0279297828674316,2.0316271781921387,2.03847599029541,2
BOVNUW.Fe(ii).pdb,N,O,O,N,NE,NE,1.8448964357376099,1.8542561531066895,1.8622496128082275,1.8645955324172974,100.0,100.0,2
VIRPIW.Fe(ii).pdb,O,O,N,NE,NE,NE,2.0099472999572754,2.084733486175537,2.1768577098846436,100.0,100.0,100.0,2
VIRPIW.Fe(ii).pdb,O,N,NE,NE,NE,NE,2.0848288536071777,2.1771340370178223,100.0,100.0,100.0,100.0,2
TIKPIP.Fe(ii).pdb,C,C,C,C,C,C,2.041837215423584,2.043166399002075,2.043765068054199,2.0498173236846924,2.0540316104888916,2.0542092323303223,2
UKOPOA.Fe(ii).pdb,C,C,C,C,C,C,2.020709753036499,2.033339023590088,2.0365540981292725,2.0382258892059326,2.0398404598236084,2.042140007019043,2
GAMJOU.Fe(ii).pdb,C,C,C,C,C,B,2.2280614376068115,2.249152183532715,2.2536520957946777,2.29276967048645,2.2968697547912598,2.47503662109375,2
GAMJOU.Fe(ii).pdb,C,C,C,C,C,B,2.2288408279418945,2.2454497814178467,2.251089572906494,2.2772436141967773,2.302675247192383,2.4813125133514404,2
IZAGAT.Fe(ii).pdb,N,N,N,N,NE,NE,1.8920001983642578,1.8920001983642578,1.958870768547058,1.9602458477020264,100.0,100.0,2
IZAGAT.Fe(ii).pdb,N,N,N,N,NE,NE,1.9330005645751953,1.9330005645751953,1.9874595403671265,1.9881491661071777,100.0,100.0,2
OVILEM.Fe(ii).pdb,N,N,N,N,NE,NE,2.1334707736968994,2.15826678276062,2.1939468383789062,2.1939477920532227,100.0,100.0,2
OVILEM.Fe(ii).pdb,N,N,N,N,N,N,2.1092681884765625,2.119359254837036,2.1319870948791504,2.1452395915985107,2.1885669231414795,2.1939473152160645,2
OVILEM.Fe(ii).pdb,N,N,N,N,N,N,2.1092684268951416,2.119429588317871,2.1319870948791504,2.1452250480651855,2.1885669231414795,2.1939473152160645,2
OVILEM.Fe(ii).pdb,N,N,NE,NE,NE,NE,2.1334710121154785,2.158160924911499,100.0,100.0,100.0,100.0,2
HAVBUF01.Fe(ii).pdb,N,N,N,N,N,NE,1.9454472064971924,1.9464993476867676,1.948692798614502,2.0119755268096924,2.0136349201202393,100.0,2
HAVBUF01.Fe(ii).pdb,N,NE,NE,NE,NE,NE,1.9479531049728394,100.0,100.0,100.0,100.0,100.0,2
HAVBIT.Fe(ii).pdb,N,N,N,N,N,NE,2.1229169368743896,2.1386170387268066,2.1396641731262207,2.2134323120117188,2.214343309402466,100.0,2
HAVBIT.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.1236584186553955,100.0,100.0,100.0,100.0,100.0,2
YEYPEY.Fe(ii).pdb,O,O,N,N,N,N,2.0741372108459473,2.0741372108459473,2.171321392059326,2.171321392059326,2.241957426071167,2.241957664489746,2
QOLZAU.Fe(ii).pdb,N,N,N,N,NE,NE,2.0360333919525146,2.0372865200042725,2.0427660942077637,2.0621402263641357,100.0,100.0,2
COTQOS.Fe(ii).pdb,N,N,CL,CL,NE,NE,2.0670716762542725,2.116067409515381,2.231607437133789,2.2410309314727783,100.0,100.0,2
XECNAU06.Fe(ii).pdb,N,N,N,N,N,N,1.935612678527832,1.9363555908203125,1.9613516330718994,1.9718282222747803,1.9749398231506348,1.9789576530456543,2
QUHWAT.Fe(ii).pdb,N,N,N,N,N,N,2.092109441757202,2.0927600860595703,2.2121999263763428,2.2127277851104736,2.226607084274292,2.2270348072052,2
DIBJED.Fe(ii).pdb,S,S,S,S,S,S,2.2407002449035645,2.2407002449035645,2.2497270107269287,2.2497270107269287,2.2586822509765625,2.2586822509765625,2
BEWWIM01.Fe(ii).pdb,N,N,N,N,N,N,2.008140802383423,2.008535146713257,2.0276076793670654,2.0337822437286377,2.0394365787506104,2.0396130084991455,2
BEWWIM01.Fe(ii).pdb,N,N,O,N,N,N,2.083951473236084,2.113588571548462,2.14833927154541,2.1508402824401855,2.1665587425231934,2.198040008544922,2
BEWWIM01.Fe(ii).pdb,N,N,N,O,N,N,2.0887627601623535,2.131040096282959,2.1453516483306885,2.1750082969665527,2.178041934967041,2.183727502822876,2
ETOWOC.Fe(ii).pdb,N,N,N,NE,NE,NE,2.0904319286346436,2.1478490829467773,2.1478493213653564,100.0,100.0,100.0,2
ETOWOC.Fe(ii).pdb,N,NE,NE,NE,NE,NE,2.0904319286346436,100.0,100.0,100.0,100.0,100.0,2
NOFSAC.Fe(ii).pdb,C,C,C,C,N,N,1.8908494710922241,1.9077811241149902,1.9302324056625366,1.9360425472259521,1.9860354661941528,1.9932080507278442,2
NOFSAC.Fe(ii).pdb,C,C,C,C,N,N,1.8952988386154175,1.8988360166549683,1.9297291040420532,1.932248830795288,1.9922590255737305,2.003438711166382,2
DISZAI.Fe(ii).pdb,C,C,C,C,C,C,2.0393593311309814,2.039771795272827,2.043715000152588,2.043919563293457,2.04852557182312,2.0511820316314697,2
XIRYOP04.Fe(ii).pdb,N,N,N,N,NE,NE,1.941681146621704,1.942518949508667,1.9864773750305176,1.9904512166976929,100.0,100.0,2
XIRYOP04.Fe(ii).pdb,N,NE,NE,NE,NE,NE,1.9908450841903687,100.0,100.0,100.0,100.0,100.0,2
HAFHAB.Fe(ii).pdb,N,N,P,P,NE,NE,1.9115995168685913,1.9148435592651367,2.2782397270202637,2.283871650695801,100.0,100.0,2
ASIYAC.Fe(ii).pdb,O,O,N,N,N,NE,2.0000576972961426,2.0481724739074707,2.0914065837860107,2.139268159866333,2.176504611968994,100.0,2
ASIYAC.Fe(ii).pdb,O,O,N,N,N,NE,1.9957963228225708,2.060778856277466,2.0951550006866455,2.1228833198547363,2.197035074234009,100.0,2
LUMBEB.Fe(ii).pdb,N,N,N,NE,NE,NE,1.9275267124176025,1.956316351890564,1.9632452726364136,100.0,100.0,100.0,2
LUMBEB.Fe(ii).pdb,N,N,N,NE,NE,NE,1.9296802282333374,1.9518288373947144,1.956647515296936,100.0,100.0,100.0,2
TUTPIJ.Fe(ii).pdb,C,N,P,P,CL,CL,1.7650001049041748,2.002000093460083,2.2275447845458984,2.2275447845458984,2.3237509727478027,2.3237509727478027,2
GOTQAJ.Fe(ii).pdb,C,O,O,N,N,NE,1.854047179222107,1.9174338579177856,1.9219824075698853,2.0644848346710205,2.067244052886963,100.0,2
EWALET.Fe(ii).pdb,C,C,C,C,C,C,1.7555620670318604,1.7598495483398438,2.042127847671509,2.084408760070801,2.0854804515838623,2.1001780033111572,2
